block,ordinal,plan_id,total_rows,active_count,shape,replica,max_fraction,cv,expert_ids,counts,latency_us
8,194,r32_a2_zipf_rep0,32,2,zipf,0,0.65625,0.3125,3;27,21;11,154.14400398731232
8,195,r256_a16_zipf_rep0,256,16,zipf,0,0.28125,1.0404419884116558,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,910.431981086731
8,196,r128_a1_uniform_rep0,128,1,uniform,0,1.0,0.0,4,128,104.47999835014343
8,197,r128_a4_zipf_rep0,128,4,zipf,0,0.46875,0.5326268921581034,4;5;17;27,60;31;21;16,261.75999641418457
8,198,r64_a4_zipf_rep2,64,4,zipf,2,0.46875,0.5284854539152426,5;7;11;31,30;15;11;8,260.1599991321564
8,199,r128_a1_linear_skew_rep2,128,1,linear_skew,2,1.0,0.0,5,128,102.9760017991066
8,200,r32_a8_linear_skew_rep0,32,8,linear_skew,0,0.1875,0.375,1;5;9;10;11;20;21;26,6;6;5;4;4;3;2;2,479.74398732185364
8,201,r64_a2_zipf_rep2,64,2,zipf,2,0.65625,0.3125,4;14,42;22,153.50399911403656
8,202,r128_a1_zipf_rep1,128,1,zipf,1,1.0,0.0,29,128,103.04000228643417
8,203,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,0;6;9;14;15;17;21;29,22;11;8;6;5;4;4;4,476.3840138912201
8,204,r64_a1_uniform_rep0,64,1,uniform,0,1.0,0.0,2,64,103.04000228643417
8,205,r32_a4_linear_skew_rep2,32,4,linear_skew,2,0.375,0.3644344934278313,5;8;15;22,12;9;7;4,267.36000180244446
8,206,r128_a2_uniform_rep1,128,2,uniform,1,0.5,0.0,1;27,64;64,155.35999834537506
8,207,r32_a1_uniform_rep2,32,1,uniform,2,1.0,0.0,5,32,101.6319990158081
8,208,r128_a2_linear_skew_rep1,128,2,linear_skew,1,0.6640625,0.328125,1;27,85;43,154.40000593662262
8,209,r128_a4_zipf_rep1,128,4,zipf,1,0.46875,0.5326268921581034,0;6;19;25,60;31;21;16,268.22400093078613
8,210,r128_a16_uniform_rep2,128,16,uniform,2,0.0625,0.0,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,900.1280069351196
8,211,r32_a8_linear_skew_rep2,32,8,linear_skew,2,0.1875,0.375,2;9;10;14;17;23;26;30,6;6;5;4;4;3;2;2,474.7200012207031
8,212,r128_a1_hot50_rep0,128,1,hot50,0,1.0,0.0,4,128,104.51199859380722
8,213,r256_a1_zipf_rep2,256,1,zipf,2,1.0,0.0,0,256,103.80800068378448
8,214,r64_a16_zipf_rep1,64,16,zipf,1,0.234375,0.8244316223920575,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,910.75199842453
8,215,r128_a2_uniform_rep2,128,2,uniform,2,0.5,0.0,14;27,64;64,156.3200056552887
8,216,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,5;8;15;22,8;8;8;8,264.5759880542755
8,217,r128_a4_linear_skew_rep2,128,4,linear_skew,2,0.3984375,0.44028133761266786,6;9;12;25,51;38;26;13,260.8320116996765
8,218,r128_a4_uniform_rep2,128,4,uniform,2,0.25,0.0,6;9;12;25,32;32;32;32,257.85601139068604
8,219,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,18,32,102.91200131177902
8,220,r32_a2_uniform_rep2,32,2,uniform,2,0.5,0.0,0;24,16;16,151.61600708961487
8,221,r256_a8_zipf_rep2,256,8,zipf,2,0.359375,0.7842131307081003,8;10;13;17;20;21;28;29,92;47;32;24;19;16;14;12,478.2080054283142
8,222,r128_a8_uniform_rep2,128,8,uniform,2,0.125,0.0,1;6;10;13;15;16;23;26,16;16;16;16;16;16;16;16,478.62398624420166
8,223,r32_a16_zipf_rep0,32,16,zipf,0,0.1875,0.6123724356957945,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,906.2719941139221
8,224,r256_a2_hot50_rep2,256,2,hot50,2,0.5,0.0,0;10,128;128,158.720001578331
8,225,r256_a4_hot50_rep0,256,4,hot50,0,0.49609375,0.5683291712335379,5;16;17;29,127;43;43;43,265.0879919528961
8,226,r128_a8_hot50_rep2,128,8,hot50,2,0.4765625,1.0634187204483472,1;6;10;13;15;16;23;26,61;10;10;10;10;9;9;9,479.0399968624115
8,227,r128_a2_hot50_rep2,128,2,hot50,2,0.5,0.0,14;27,64;64,154.7520011663437
8,228,r256_a16_zipf_rep1,256,16,zipf,1,0.28125,1.0404419884116558,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,901.9839763641357
8,229,r32_a1_linear_skew_rep1,32,1,linear_skew,1,1.0,0.0,22,32,105.53599894046783
8,230,r32_a2_hot50_rep2,32,2,hot50,2,0.5,0.0,0;24,16;16,153.47200632095337
8,231,r32_a8_zipf_rep0,32,8,zipf,0,0.3125,0.6123724356957945,1;5;9;10;11;20;21;26,10;5;4;3;3;3;2;2,476.9600033760071
8,232,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,12,256,104.44799810647964
8,233,r64_a2_hot50_rep1,64,2,hot50,1,0.5,0.0,28;29,32;32,154.33600544929504
8,234,r256_a16_hot50_rep1,256,16,hot50,1,0.47265625,1.6944302139657448,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,902.0799994468689
8,235,r64_a4_uniform_rep2,64,4,uniform,2,0.25,0.0,5;7;11;31,16;16;16;16,260.09601354599
8,236,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,4;5;17;27,63;22;22;21,261.28000020980835
8,237,r64_a16_hot50_rep1,64,16,hot50,1,0.390625,1.3607213160673275,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,906.2079787254333
8,238,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,5;16;17;29,122;62;41;31,263.0400061607361
8,239,r64_a1_hot50_rep0,64,1,hot50,0,1.0,0.0,2,64,105.0880029797554
9,0,r64_a4_linear_skew_rep1,64,4,linear_skew,1,0.390625,0.4192627457812106,5;18;23;28,25;19;13;7,276.95998549461365
9,1,r256_a1_zipf_rep1,256,1,zipf,1,1.0,0.0,12,256,105.8880016207695
9,2,r64_a1_zipf_rep0,64,1,zipf,0,1.0,0.0,2,64,103.42399775981903
9,3,r256_a16_uniform_rep0,256,16,uniform,0,0.0625,0.0,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,909.7279906272888
9,4,r256_a4_uniform_rep1,256,4,uniform,1,0.25,0.0,23;27;28;29,64;64;64;64,266.9120132923126
9,5,r256_a1_zipf_rep2,256,1,zipf,2,1.0,0.0,0,256,104.44799810647964
9,6,r128_a8_linear_skew_rep1,128,8,linear_skew,1,0.21875,0.4810876349481454,1;5;12;16;17;19;20;29,28;24;21;18;14;11;8;4,475.6160080432892
9,7,r32_a2_zipf_rep0,32,2,zipf,0,0.65625,0.3125,3;27,21;11,153.888002038002
9,8,r128_a4_uniform_rep1,128,4,uniform,1,0.25,0.0,0;6;19;25,32;32;32;32,260.25599241256714
9,9,r32_a16_hot50_rep1,32,16,hot50,1,0.28125,0.9354143466934853,1;3;5;6;9;11;14;15;16;21;22;24;25;27;28;30,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,905.7279825210571
9,10,r64_a16_hot50_rep2,64,16,hot50,2,0.390625,1.3607213160673275,1;4;5;8;9;10;12;13;19;22;24;25;26;28;29;30,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,909.1200232505798
9,11,r128_a1_uniform_rep2,128,1,uniform,2,1.0,0.0,5,128,105.50399869680405
9,12,r64_a16_hot50_rep1,64,16,hot50,1,0.390625,1.3607213160673275,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,901.1840224266052
9,13,r64_a8_zipf_rep0,64,8,zipf,0,0.34375,0.7207851621669248,0;6;9;14;15;17;21;29,22;11;8;6;5;4;4;4,477.24801301956177
9,14,r128_a2_hot50_rep0,128,2,hot50,0,0.5,0.0,0;7,64;64,155.61600029468536
9,15,r64_a4_hot50_rep2,64,4,hot50,2,0.484375,0.5412658773652742,5;7;11;31,31;11;11;11,262.4639868736267
9,16,r256_a8_linear_skew_rep0,256,8,linear_skew,0,0.21875,0.4876402041977261,0;1;5;6;7;11;21;31,56;49;42;35;29;22;15;8,487.2640073299408
9,17,r64_a8_zipf_rep2,64,8,zipf,2,0.34375,0.7207851621669248,4;5;8;11;16;26;30;31,22;11;8;6;5;4;4;4,478.14399003982544
9,18,r64_a1_hot50_rep1,64,1,hot50,1,1.0,0.0,22,64,104.44799810647964
9,19,r128_a16_uniform_rep2,128,16,uniform,2,0.0625,0.0,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,903.551995754242
9,20,r32_a1_hot50_rep2,32,1,hot50,2,1.0,0.0,5,32,103.96800190210342
9,21,r256_a2_zipf_rep0,256,2,zipf,0,0.6640625,0.328125,17;23,170;86,155.45600652694702
9,22,r256_a2_hot50_rep1,256,2,hot50,1,0.5,0.0,21;27,128;128,152.99199521541595
9,23,r32_a16_zipf_rep1,32,16,zipf,1,0.1875,0.6123724356957945,1;3;5;6;9;11;14;15;16;21;22;24;25;27;28;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,904.5760035514832
9,24,r128_a2_hot50_rep2,128,2,hot50,2,0.5,0.0,14;27,64;64,157.1200042963028
9,25,r128_a8_uniform_rep0,128,8,uniform,0,0.125,0.0,6;9;20;21;22;23;28;30,16;16;16;16;16;16;16;16,471.96799516677856
9,26,r64_a4_hot50_rep1,64,4,hot50,1,0.484375,0.5412658773652742,5;18;23;28,31;11;11;11,263.839989900589
9,27,r64_a8_hot50_rep2,64,8,hot50,2,0.453125,0.9921567416492215,4;5;8;11;16;26;30;31,29;5;5;5;5;5;5;5,473.37600588798523
9,28,r256_a4_uniform_rep2,256,4,uniform,2,0.25,0.0,0;17;19;28,64;64;64;64,262.4639868736267
9,29,r128_a1_linear_skew_rep0,128,1,linear_skew,0,1.0,0.0,4,128,104.19200360774994
9,30,r256_a16_zipf_rep2,256,16,zipf,2,0.28125,1.0404419884116558,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,72;37;25;19;15;13;11;10;9;8;7;7;6;6;6;5,910.75199842453
9,31,r128_a2_uniform_rep2,128,2,uniform,2,0.5,0.0,14;27,64;64,155.10399639606476
9,32,r32_a1_linear_skew_rep2,32,1,linear_skew,2,1.0,0.0,5,32,102.88000106811523
9,33,r32_a8_zipf_rep2,32,8,zipf,2,0.3125,0.6123724356957945,2;9;10;14;17;23;26;30,10;5;4;3;3;3;2;2,475.42399168014526
9,34,r32_a4_hot50_rep2,32,4,hot50,2,0.46875,0.5077524002897476,5;8;15;22,15;6;6;5,261.28000020980835
9,35,r128_a16_linear_skew_rep2,128,16,linear_skew,2,0.109375,0.4759858191164943,1;6;7;9;12;13;15;16;18;19;21;24;25;28;30;31,14;13;13;12;11;10;9;8;8;7;6;5;4;3;3;2,909.7279906272888
9,36,r32_a16_linear_skew_rep2,32,16,linear_skew,2,0.09375,0.3535533905932738,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,916.5120124816895
9,37,r256_a4_zipf_rep0,256,4,zipf,0,0.4765625,0.551653232622179,5;16;17;29,122;62;41;31,267.42398738861084
9,38,r64_a4_uniform_rep1,64,4,uniform,1,0.25,0.0,5;18;23;28,16;16;16;16,259.6159875392914
9,39,r128_a1_uniform_rep1,128,1,uniform,1,1.0,0.0,29,128,105.12000322341919
9,40,r256_a2_linear_skew_rep0,256,2,linear_skew,0,0.6640625,0.328125,17;23,170;86,155.74400126934052
9,41,r256_a2_zipf_rep1,256,2,zipf,1,0.6640625,0.328125,21;27,170;86,156.22399747371674
9,42,r256_a1_uniform_rep2,256,1,uniform,2,1.0,0.0,0,256,103.7760004401207
9,43,r256_a4_linear_skew_rep1,256,4,linear_skew,1,0.3984375,0.44373349441134147,23;27;28;29,102;77;51;26,262.36799359321594
9,44,r32_a2_uniform_rep2,32,2,uniform,2,0.5,0.0,0;24,16;16,154.9759954214096
9,45,r64_a1_uniform_rep2,64,1,uniform,2,1.0,0.0,25,64,103.58399897813797
9,46,r64_a1_zipf_rep2,64,1,zipf,2,1.0,0.0,25,64,102.14400291442871
9,47,r256_a8_uniform_rep1,256,8,uniform,1,0.125,0.0,7;9;14;17;18;23;29;31,32;32;32;32;32;32;32;32,473.56799244880676
9,48,r64_a16_uniform_rep1,64,16,uniform,1,0.0625,0.0,0;4;5;7;9;12;13;16;17;18;20;21;23;24;27;29,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4,903.7439823150635
9,49,r64_a4_zipf_rep0,64,4,zipf,0,0.46875,0.5284854539152426,5;10;14;24,30;15;11;8,259.45600867271423
9,50,r64_a16_zipf_rep0,64,16,zipf,0,0.234375,0.8244316223920575,1;4;7;9;10;12;13;14;15;17;18;19;22;25;27;31,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,901.7279744148254
9,51,r128_a1_hot50_rep1,128,1,hot50,1,1.0,0.0,29,128,104.86400127410889
9,52,r128_a8_hot50_rep2,128,8,hot50,2,0.4765625,1.0634187204483472,1;6;10;13;15;16;23;26,61;10;10;10;10;9;9;9,475.71200132369995
9,53,r256_a4_uniform_rep0,256,4,uniform,0,0.25,0.0,5;16;17;29,64;64;64;64,263.808012008667
9,54,r32_a1_zipf_rep0,32,1,zipf,0,1.0,0.0,18,32,104.44799810647964
9,55,r256_a2_uniform_rep2,256,2,uniform,2,0.5,0.0,0;10,128;128,152.92799472808838
9,56,r256_a1_hot50_rep2,256,1,hot50,2,1.0,0.0,0,256,101.69599950313568
9,57,r128_a4_hot50_rep0,128,4,hot50,0,0.4921875,0.5594535559365049,4;5;17;27,63;22;22;21,260.3200078010559
9,58,r256_a8_zipf_rep2,256,8,zipf,2,0.359375,0.7842131307081003,8;10;13;17;20;21;28;29,92;47;32;24;19;16;14;12,481.6319942474365
9,59,r256_a4_linear_skew_rep2,256,4,linear_skew,2,0.3984375,0.44373349441134147,0;17;19;28,102;77;51;26,264.51200246810913
9,60,r32_a2_hot50_rep2,32,2,hot50,2,0.5,0.0,0;24,16;16,157.1200042963028
9,61,r256_a4_zipf_rep1,256,4,zipf,1,0.4765625,0.551653232622179,23;27;28;29,122;62;41;31,261.21601462364197
9,62,r32_a4_zipf_rep0,32,4,zipf,0,0.4375,0.46770717334674267,2;17;27;28,14;8;6;4,262.30400800704956
9,63,r128_a8_zipf_rep1,128,8,zipf,1,0.3515625,0.7551903733496608,1;5;12;16;17;19;20;29,45;23;16;12;10;8;7;7,480.9280037879944
9,64,r128_a4_zipf_rep1,128,4,zipf,1,0.46875,0.5326268921581034,0;6;19;25,60;31;21;16,261.4080011844635
9,65,r32_a2_zipf_rep2,32,2,zipf,2,0.65625,0.3125,0;24,21;11,153.05599570274353
9,66,r32_a8_hot50_rep2,32,8,hot50,2,0.40625,0.8569568250501305,2;9;10;14;17;23;26;30,13;3;3;3;3;3;2;2,474.592000246048
9,67,r32_a8_uniform_rep2,32,8,uniform,2,0.125,0.0,2;9;10;14;17;23;26;30,4;4;4;4;4;4;4;4,472.54401445388794
9,68,r64_a8_uniform_rep0,64,8,uniform,0,0.125,0.0,0;6;9;14;15;17;21;29,8;8;8;8;8;8;8;8,470.0160026550293
9,69,r128_a4_linear_skew_rep2,128,4,linear_skew,2,0.3984375,0.44028133761266786,6;9;12;25,51;38;26;13,261.50399446487427
9,70,r256_a16_hot50_rep0,256,16,hot50,0,0.47265625,1.6944302139657448,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,906.4319729804993
9,71,r256_a16_uniform_rep1,256,16,uniform,1,0.0625,0.0,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,898.751974105835
9,72,r256_a16_linear_skew_rep1,256,16,linear_skew,1,0.11328125,0.5019493251315316,0;2;5;6;12;13;14;17;18;19;21;22;25;27;28;29,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,906.4000248908997
9,73,r32_a1_zipf_rep2,32,1,zipf,2,1.0,0.0,5,32,105.8880016207695
9,74,r256_a8_linear_skew_rep1,256,8,linear_skew,1,0.21875,0.4876402041977261,7;9;14;17;18;23;29;31,56;49;42;35;29;22;15;8,481.3440144062042
9,75,r32_a4_hot50_rep1,32,4,hot50,1,0.46875,0.5077524002897476,11;16;18;22,15;6;6;5,259.2320144176483
9,76,r64_a1_linear_skew_rep1,64,1,linear_skew,1,1.0,0.0,22,64,102.81600058078766
9,77,r128_a16_zipf_rep1,128,16,zipf,1,0.265625,0.967236721283885,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,34;18;12;9;8;6;6;5;5;4;4;4;4;3;3;3,920.415997505188
9,78,r256_a1_linear_skew_rep1,256,1,linear_skew,1,1.0,0.0,12,256,106.36799782514572
9,79,r256_a4_zipf_rep2,256,4,zipf,2,0.4765625,0.551653232622179,0;17;19;28,122;62;41;31,266.88000559806824
9,80,r64_a8_linear_skew_rep2,64,8,linear_skew,2,0.203125,0.42389562394532926,4;5;8;11;16;26;30;31,13;12;10;9;7;6;4;3,476.3199985027313
9,81,r64_a16_hot50_rep0,64,16,hot50,0,0.390625,1.3607213160673275,1;4;7;9;10;12;13;14;15;17;18;19;22;25;27;31,25;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2,906.3040018081665
9,82,r128_a1_zipf_rep1,128,1,zipf,1,1.0,0.0,29,128,105.02400249242783
9,83,r256_a16_linear_skew_rep2,256,16,linear_skew,2,0.11328125,0.5019493251315316,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,905.4719805717468
9,84,r256_a4_linear_skew_rep0,256,4,linear_skew,0,0.3984375,0.44373349441134147,5;16;17;29,102;77;51;26,262.7519965171814
9,85,r256_a8_uniform_rep0,256,8,uniform,0,0.125,0.0,0;1;5;6;7;11;21;31,32;32;32;32;32;32;32;32,476.063996553421
9,86,r32_a1_uniform_rep0,32,1,uniform,0,1.0,0.0,18,32,104.38399761915207
9,87,r32_a2_hot50_rep0,32,2,hot50,0,0.5,0.0,3;27,16;16,160.73599457740784
9,88,r64_a4_linear_skew_rep2,64,4,linear_skew,2,0.390625,0.4192627457812106,5;7;11;31,25;19;13;7,262.36799359321594
9,89,r128_a2_linear_skew_rep2,128,2,linear_skew,2,0.6640625,0.328125,14;27,85;43,155.58399260044098
9,90,r64_a1_zipf_rep1,64,1,zipf,1,1.0,0.0,22,64,103.42399775981903
9,91,r32_a16_uniform_rep0,32,16,uniform,0,0.0625,0.0,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,908.8000059127808
9,92,r256_a2_linear_skew_rep1,256,2,linear_skew,1,0.6640625,0.328125,21;27,170;86,154.81600165367126
9,93,r128_a1_uniform_rep0,128,1,uniform,0,1.0,0.0,4,128,103.45599800348282
9,94,r64_a8_uniform_rep1,64,8,uniform,1,0.125,0.0,0;2;5;9;17;25;27;30,8;8;8;8;8;8;8;8,479.10401225090027
9,95,r128_a1_linear_skew_rep2,128,1,linear_skew,2,1.0,0.0,5,128,102.30399668216705
9,96,r256_a1_linear_skew_rep0,256,1,linear_skew,0,1.0,0.0,11,256,103.10400277376175
9,97,r128_a8_hot50_rep0,128,8,hot50,0,0.4765625,1.0634187204483472,6;9;20;21;22;23;28;30,61;10;10;10;10;9;9;9,473.02401065826416
9,98,r256_a16_hot50_rep2,256,16,hot50,2,0.47265625,1.6944302139657448,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,121;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9,906.4000248908997
9,99,r32_a16_zipf_rep2,32,16,zipf,2,0.1875,0.6123724356957945,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,6;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1,914.0160083770752
9,100,r64_a2_uniform_rep0,64,2,uniform,0,0.5,0.0,4;21,32;32,154.9759954214096
9,101,r128_a16_hot50_rep1,128,16,hot50,1,0.4453125,1.5823736126465204,0;1;2;3;8;11;15;18;19;20;21;25;26;28;29;30,57;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4,909.6959829330444
9,102,r64_a2_linear_skew_rep0,64,2,linear_skew,0,0.65625,0.3125,4;21,42;22,155.03999590873718
9,103,r32_a8_hot50_rep1,32,8,hot50,1,0.40625,0.8569568250501305,2;6;7;8;9;19;20;23,13;3;3;3;3;3;2;2,480.1279902458191
9,104,r64_a2_zipf_rep0,64,2,zipf,0,0.65625,0.3125,4;21,42;22,153.21600437164307
9,105,r128_a8_linear_skew_rep2,128,8,linear_skew,2,0.21875,0.4810876349481454,1;6;10;13;15;16;23;26,28;24;21;18;14;11;8;4,476.22400522232056
9,106,r64_a4_zipf_rep2,64,4,zipf,2,0.46875,0.5284854539152426,5;7;11;31,30;15;11;8,261.31200790405273
9,107,r256_a1_hot50_rep1,256,1,hot50,1,1.0,0.0,12,256,105.02400249242783
9,108,r64_a8_linear_skew_rep1,64,8,linear_skew,1,0.203125,0.42389562394532926,0;2;5;9;17;25;27;30,13;12;10;9;7;6;4;3,483.90400409698486
9,109,r32_a1_linear_skew_rep0,32,1,linear_skew,0,1.0,0.0,18,32,102.36799716949463
9,110,r32_a4_zipf_rep2,32,4,zipf,2,0.4375,0.46770717334674267,5;8;15;22,14;8;6;4,259.2960000038147
9,111,r256_a4_hot50_rep0,256,4,hot50,0,0.49609375,0.5683291712335379,5;16;17;29,127;43;43;43,263.0079984664917
9,112,r256_a2_hot50_rep2,256,2,hot50,2,0.5,0.0,0;10,128;128,153.98399531841278
9,113,r32_a8_linear_skew_rep2,32,8,linear_skew,2,0.1875,0.375,2;9;10;14;17;23;26;30,6;6;5;4;4;3;2;2,476.7040014266968
9,114,r128_a8_hot50_rep1,128,8,hot50,1,0.4765625,1.0634187204483472,1;5;12;16;17;19;20;29,61;10;10;10;10;9;9;9,476.51201486587524
9,115,r32_a8_hot50_rep0,32,8,hot50,0,0.40625,0.8569568250501305,1;5;9;10;11;20;21;26,13;3;3;3;3;3;2;2,475.3600060939789
9,116,r256_a1_hot50_rep0,256,1,hot50,0,1.0,0.0,11,256,104.032002389431
9,117,r64_a2_zipf_rep2,64,2,zipf,2,0.65625,0.3125,4;14,42;22,153.85599434375763
9,118,r256_a1_uniform_rep0,256,1,uniform,0,1.0,0.0,11,256,102.14400291442871
9,119,r32_a4_hot50_rep0,32,4,hot50,0,0.46875,0.5077524002897476,2;17;27;28,15;6;6;5,261.34398579597473
9,120,r128_a2_hot50_rep1,128,2,hot50,1,0.5,0.0,1;27,64;64,155.10399639606476
9,121,r256_a2_linear_skew_rep2,256,2,linear_skew,2,0.6640625,0.328125,0;10,170;86,153.56799960136414
9,122,r128_a4_linear_skew_rep0,128,4,linear_skew,0,0.3984375,0.44028133761266786,4;5;17;27,51;38;26;13,264.3199861049652
9,123,r32_a16_uniform_rep2,32,16,uniform,2,0.0625,0.0,1;2;4;5;6;9;14;16;18;19;22;24;26;27;28;30,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,909.4719886779785
9,124,r256_a8_linear_skew_rep2,256,8,linear_skew,2,0.21875,0.4876402041977261,8;10;13;17;20;21;28;29,56;49;42;35;29;22;15;8,481.440007686615
9,125,r128_a2_zipf_rep2,128,2,zipf,2,0.6640625,0.328125,14;27,85;43,155.03999590873718
9,126,r128_a8_linear_skew_rep0,128,8,linear_skew,0,0.21875,0.4810876349481454,6;9;20;21;22;23;28;30,28;24;21;18;14;11;8;4,473.37600588798523
9,127,r32_a4_uniform_rep2,32,4,uniform,2,0.25,0.0,5;8;15;22,8;8;8;8,258.4959864616394
9,128,r256_a2_hot50_rep0,256,2,hot50,0,0.5,0.0,17;23,128;128,152.70400047302246
9,129,r256_a2_uniform_rep0,256,2,uniform,0,0.5,0.0,17;23,128;128,151.8400013446808
9,130,r64_a1_hot50_rep2,64,1,hot50,2,1.0,0.0,25,64,103.13600301742554
9,131,r256_a8_zipf_rep0,256,8,zipf,0,0.359375,0.7842131307081003,0;1;5;6;7;11;21;31,92;47;32;24;19;16;14;12,478.62398624420166
9,132,r32_a8_zipf_rep1,32,8,zipf,1,0.3125,0.6123724356957945,2;6;7;8;9;19;20;23,10;5;4;3;3;3;2;2,481.6319942474365
9,133,r256_a16_uniform_rep2,256,16,uniform,2,0.0625,0.0,0;1;2;7;9;12;14;17;18;19;20;24;25;27;28;31,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,901.311993598938
9,134,r32_a16_linear_skew_rep1,32,16,linear_skew,1,0.09375,0.3535533905932738,1;3;5;6;9;11;14;15;16;21;22;24;25;27;28;30,3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;1,910.7840061187744
9,135,r128_a1_zipf_rep2,128,1,zipf,2,1.0,0.0,5,128,106.84800148010254
9,136,r128_a1_zipf_rep0,128,1,zipf,0,1.0,0.0,4,128,101.72799974679947
9,137,r256_a16_linear_skew_rep0,256,16,linear_skew,0,0.11328125,0.5019493251315316,0;1;2;7;9;11;12;16;17;18;22;26;27;28;30;31,29;27;26;24;22;20;19;17;15;13;12;10;8;6;5;3,907.1999788284302
9,138,r128_a8_uniform_rep2,128,8,uniform,2,0.125,0.0,1;6;10;13;15;16;23;26,16;16;16;16;16;16;16;16,478.08000445365906
9,139,r64_a4_zipf_rep1,64,4,zipf,1,0.46875,0.5284854539152426,5;18;23;28,30;15;11;8,262.719988822937
9,140,r32_a1_uniform_rep2,32,1,uniform,2,1.0,0.0,5,32,111.455999314785
9,141,r256_a8_uniform_rep2,256,8,uniform,2,0.125,0.0,8;10;13;17;20;21;28;29,32;32;32;32;32;32;32;32,478.303998708725
9,142,r32_a16_hot50_rep0,32,16,hot50,0,0.28125,0.9354143466934853,1;2;3;4;7;9;10;11;12;15;19;21;22;24;25;30,9;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1,897.5679874420166
9,143,r32_a4_linear_skew_rep1,32,4,linear_skew,1,0.375,0.3644344934278313,11;16;18;22,12;9;7;4,262.30400800704956
9,144,r128_a4_linear_skew_rep1,128,4,linear_skew,1,0.3984375,0.44028133761266786,0;6;19;25,51;38;26;13,265.3439939022064
9,145,r128_a8_uniform_rep1,128,8,uniform,1,0.125,0.0,1;5;12;16;17;19;20;29,16;16;16;16;16;16;16;16,473.85600209236145
9,146,r64_a4_hot50_rep0,64,4,hot50,0,0.484375,0.5412658773652742,5;10;14;24,31;11;11;11,262.2080147266388
9,147,r64_a2_hot50_rep2,64,2,hot50,2,0.5,0.0,4;14,32;32,151.48800611495972
9,148,r64_a16_zipf_rep2,64,16,zipf,2,0.234375,0.8244316223920575,1;4;5;8;9;10;12;13;19;22;24;25;26;28;29;30,15;8;6;5;4;3;3;3;3;2;2;2;2;2;2;2,905.8240056037903
