global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
34,2,2,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47912,47912,1.0,12457120.0,24722592.0,4503132.0,2269020.0,180.12528,1513,33.42015981674194,50564.70180273056,33.42015981674194,124.18095981674195,8727.0,7955.0
35,2,3,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48135,48135,1.0,12515100.0,24837660.0,4300344.0,2166840.0,172.01376,1521,33.42015981674194,50832.063081264496,33.42015981674194,120.09375981674194,7319.0,8334.0
36,2,4,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47329,47329,1.0,12305540.0,24421764.0,3954108.0,1992380.0,158.16432,1496,33.42015981674194,49996.55908584595,33.42015981674194,113.11535981674194,7180.0,7663.0
37,2,5,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47271,47271,1.0,12290460.0,24391836.0,4140900.0,2086500.0,165.636,1493,33.42015981674194,49896.29860639572,33.42015981674194,116.88015981674194,6706.0,8025.0
38,2,6,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48152,48152,1.0,12519520.0,24846432.0,4061952.0,2046720.0,162.47808,1518,33.42015981674194,50731.80260181427,33.42015981674194,115.28895981674194,6638.0,7872.0
39,2,7,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48424,48424,1.0,12590240.0,24986784.0,4125936.0,2078960.0,165.03744,1529,33.42015981674194,51099.42435979843,33.42015981674194,116.57855981674194,7267.0,7996.0
40,2,8,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48082,48082,1.0,12501320.0,24810312.0,4128000.0,2080000.0,165.12,1516,33.42015981674194,50664.962282180786,33.42015981674194,116.62015981674195,6884.0,8000.0
41,2,9,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47956,47956,1.0,12468560.0,24745296.0,4123872.0,2077920.0,164.95488,1514,33.42015981674194,50598.1219625473,33.42015981674194,116.53695981674194,7341.0,7992.0
42,2,10,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47844,47844,1.0,12439440.0,24687504.0,3909216.0,1969760.0,156.36864,1509,33.42015981674194,50431.02116346359,33.42015981674194,112.21055981674195,6940.0,7576.0
43,2,11,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48056,48056,1.0,12494560.0,24796896.0,4188372.0,2110420.0,167.53488,1516,33.42015981674194,50664.962282180786,33.42015981674194,117.83695981674194,7066.0,8117.0
44,2,12,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,48434,48434,1.0,12592840.0,24991944.0,4194564.0,2113540.0,167.78256,1530,33.42015981674194,51132.84451961517,33.42015981674194,117.96175981674195,7563.0,8129.0
45,2,13,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47793,47793,1.0,12426180.0,24661188.0,3930372.0,1980420.0,157.21488,1509,33.42015981674194,50431.02116346359,33.42015981674194,112.63695981674195,7163.0,7617.0
46,2,14,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47626,47626,1.0,12382760.0,24575016.0,3776604.0,1902940.0,151.06416,1502,33.42015981674194,50197.0800447464,33.42015981674194,109.53775981674194,6532.0,7319.0
47,2,15,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47715,47715,1.0,12405900.0,24620940.0,4188888.0,2110680.0,167.55552,1505,33.42015981674194,50297.340524196625,33.42015981674194,117.84735981674194,6728.0,8118.0
48,3,0,controller,32,32,0:4;0:5;0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;5:1;5:2;5:3;6:0;6:1;6:2;6:3;7:0;7:1;7:2;7:3,47325,47325,1.0,12304500.0,24419700.0,3936564.0,1983540.0,157.46256,1495,33.42015981674194,49963.138926029205,33.42015981674194,112.76175981674194,7629.0,6509.0
