model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm_ucb95,5.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm_ucb95,10.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.1,calib_static,0.0008201988241884669,0.0,0.0008201988241884669,7.050022481558393e-05,0.0008099967121516505
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.0020009955563333078,-0.0034396377951038115,-0.001960559424814101
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.01046457869789863,-0.013970051854861998,-0.010272227835711356
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.0245705506005075,-0.031520741954458975,-0.024125008520540114
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.052782494405725244,-0.06662212215365293,-0.05183056989019763
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-0.13741832582137847,-0.1719262627512348,-0.13494725399917018
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-0.2784780448474672,-0.34743316374720457,-0.27347506084745776
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-0.007696065882661585,-0.009427986070526861,-0.006256412950214264
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.01903352497003341,-0.022436610385788702,-0.01609337874954593
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.05304590223214889,-0.061462483331574225,-0.04560427614754092
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.10973319766900802,-0.12650560490788343,-0.09478910514419925
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.22310778854272628,-0.25659184806050184,-0.1931587631375159
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-0.5632315611638811,-0.6468505775183571,-0.48826773711746585
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-1.1301045155324725,-1.297281793281449,-0.9801160270840491
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,0.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,0.1,uniform_full,0.0,0.0,-0.011938545683839563,-0.011505476161850714,-0.008253687110599395
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,0.2,uniform_full,0.0,0.0,-0.027518484572389368,-0.026591590568436407,-0.020087927070316192
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,0.5,uniform_full,0.0,0.0,-0.07425830123803878,-0.07184993378819349,-0.05559064694946658
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,1.0,uniform_full,0.0,0.0,-0.1521579956807878,-0.14728050582112195,-0.11476184674805057
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,2.0,uniform_full,0.0,0.0,-0.30795738456628585,-0.2981416498869789,-0.23310424634521854
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,5.0,uniform_full,0.0,0.0,-0.77535555122278,-0.7507250820845497,-0.5881314451367224
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm_ucb95,10.0,uniform_full,0.0,0.0,-1.5543524956502703,-1.5050308024138344,-1.1798434431225622
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.1,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.2,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,0.5,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,1.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,2.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
olmoe,hotspot,simulated_saving_optimistic_codec,incremental_accuracy_harm,5.0,calib_static,0.0036413932047102415,0.0,0.0036413932047102415,0.0035806382447349794,0.003580552849117402
