model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-107.12632309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-107.12788559937583,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-107.12944809937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-107.13413559937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-107.14194809937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-107.15757309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-107.20444809937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-107.28257309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-107.12632309937582,-47.08268032602408,-74.18041206838504,-98.8166467082686
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-107.1977516708044,-47.12553746888123,-74.26612635409933,-98.9023609939829
