batch,bw_gbps,gpu_tflops,gpu_hbm_tbps,mfu,attn_us,expert_us,router_us,head_us,dispatch_us,combine_us,compute_us,comm_us,total_tbt_us,combine_frac_tbt,comm_frac_tbt,unique_experts_est,expert_bound_by
4,50,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,335.54432,335.54432,3643.5593418217145,671.08864,4314.647981821715,7.776864333166937,15.553728666333875,25.334966658451663,memory
4,50,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,335.54432,335.54432,2824.607577208532,671.08864,3495.696217208532,9.59878373721922,19.19756747443844,25.334966658451663,memory
4,50,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,335.54432,335.54432,5643.237579848273,671.08864,6314.326219848273,5.314016227816352,10.628032455632704,25.334966658451663,memory
4,50,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,335.54432,335.54432,3641.3554885716044,671.08864,4312.444128571605,7.780838661233651,15.561677322467302,25.334966658451663,memory
4,50,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,335.54432,335.54432,2822.403723958422,671.08864,3493.4923639584217,9.604839084857767,19.209678169715534,25.334966658451663,memory
4,100,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,167.77216,167.77216,5649.517052122558,335.54432,5985.061372122558,2.8031819486673175,5.606363897334635,25.334966658451663,memory
4,100,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,167.77216,167.77216,3647.63496084589,335.54432,3983.17928084589,4.212016285753801,8.424032571507603,25.334966658451663,memory
4,100,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,167.77216,167.77216,2828.6831962327074,335.54432,3164.2275162327073,5.302152235871699,10.604304471743397,25.334966658451663,memory
4,100,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,167.77216,167.77216,5645.441433098382,335.54432,5980.985753098382,2.805092119022145,5.61018423804429,25.334966658451663,memory
4,100,312,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,3.7737213186813188,167.77216,167.77216,3643.5593418217145,335.54432,3979.1036618217145,4.216330466826554,8.432660933653109,25.334966658451663,memory
4,100,312,2.0,0.35,268.435456,2550.3012478898504,2.097152,3.7737213186813188,167.77216,167.77216,2824.607577208532,335.54432,3160.151897208532,5.308990373158923,10.617980746317846,25.334966658451663,memory
4,100,750,1.0,0.35,536.870912,5100.602495779701,4.194304,1.5698680685714288,167.77216,167.77216,5643.237579848273,335.54432,5978.781899848273,2.8061261108095894,5.612252221619179,25.334966658451663,memory
4,100,750,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,1.5698680685714288,167.77216,167.77216,3641.3554885716044,335.54432,3976.8998085716044,4.218667003840342,8.437334007680684,25.334966658451663,memory
4,100,750,2.0,0.35,268.435456,2550.3012478898504,2.097152,1.5698680685714288,167.77216,167.77216,2822.403723958422,335.54432,3157.9480439584217,5.312695385250897,10.625390770501793,25.334966658451663,memory
4,200,150,1.0,0.35,536.870912,5100.602495779701,4.194304,7.849340342857142,83.88608,83.88608,5649.517052122558,167.77216,5817.289212122559,1.4420132288625276,2.884026457725055,25.334966658451663,memory
4,200,150,1.55,0.35,346.3683303225806,3290.7112875998073,2.706002580645161,7.849340342857142,83.88608,83.88608,3647.63496084589,167.77216,3815.40712084589,2.1986141280095466,4.397228256019093,25.334966658451663,memory
4,200,150,2.0,0.35,268.435456,2550.3012478898504,2.097152,7.849340342857142,83.88608,83.88608,2828.6831962327074,167.77216,2996.4553562327073,2.7995104223900653,5.599020844780131,25.334966658451663,memory
4,200,312,1.0,0.35,536.870912,5100.602495779701,4.194304,3.7737213186813188,83.88608,83.88608,5645.441433098382,167.77216,5813.213593098382,1.4430242181294013,2.8860484362588026,25.334966658451663,memory
