model,origin_mode,saving_basis,harm_basis,lambda,winner,winner_reward,reward_uniform_full,reward_uniform_low,reward_calib_static,reward_causal_no_hysteresis,reward_controller
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-114.47309071092721,-46.6406133325521,-48.301515595079564,-84.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-114.5730907109272,-46.6906133325521,-48.301515595079564,-84.9483720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-114.67309071092721,-46.7406133325521,-48.301515595079564,-84.9983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-114.97309071092721,-46.8906133325521,-48.301515595079564,-85.1483720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-115.47309071092721,-47.1406133325521,-48.301515595079564,-85.3983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-116.47309071092721,-47.6406133325521,-48.301515595079564,-85.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-119.47309071092721,-49.1406133325521,-48.301515595079564,-87.3983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-124.47309071092721,-51.6406133325521,-48.301515595079564,-89.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-114.47309071092721,-46.6406133325521,-48.301515595079564,-84.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-114.4793944396716,-46.64128074848392,-48.304104197421275,-84.90419780868316
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-114.48569816841598,-46.641948164415744,-48.306692799762985,-84.91002355660522
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-114.50460935464915,-46.643950412211204,-48.31445860678812,-84.92750080037142
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-114.53612799837109,-46.64728749187031,-48.32740161849668,-84.95662953998173
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-114.59916528581496,-46.65396165118852,-48.353287641913795,-85.01488701920236
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-114.78827714814659,-46.67398412914314,-48.43094571216514,-85.18965945686425
olmoe,balanced,simulated_saving_serialized_tiles_codec,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-115.10346358536597,-46.70735492573419,-48.56037582925072,-85.48094685296739
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-114.47309071092721,-46.6406133325521,-48.301515595079564,-84.8983720607611
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-114.50745218663332,-46.64485134498515,-48.31666277146449,-84.92351789544547
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-114.54181366233941,-46.649089357418205,-48.331809947849415,-84.94866373012985
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-114.64489808945771,-46.66180339471736,-48.377251477004194,-85.02410123418296
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-114.81670546798821,-46.68299345688262,-48.45298735892882,-85.14983040760482
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-115.16032022504922,-46.72537358121314,-48.60445912277808,-85.40128875444854
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-116.19116449623223,-46.8525139542047,-49.05887441432586,-86.1556637949797
olmoe,balanced,simulated_saving_serialized_tiles_codec,cvar_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-117.90923828153726,-47.064414575857306,-49.81623323357215,-87.4129555291983
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.018479093014538473,-0.02143707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.030979093014538474,-0.03393707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.06847909301453847,-0.07143707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,1.0,uniform_full,0.0,0.0,-0.13097909301453847,-0.13393707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,2.0,uniform_full,0.0,0.0,-0.2559790930145385,-0.25893707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,5.0,uniform_full,0.0,0.0,-0.6309790930145385,-0.6339370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,incremental_accuracy_harm,10.0,uniform_full,0.0,0.0,-1.2559790930145385,-1.2589370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,0.1,uniform_full,0.0,0.0,-0.10597909301453848,-0.10893707077597017,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,0.2,uniform_full,0.0,0.0,-0.20597909301453848,-0.20893707077597018,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,0.5,uniform_full,0.0,0.0,-0.5059790930145385,-0.5089370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,1.0,uniform_full,0.0,0.0,-1.0059790930145385,-1.0089370707759702,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,2.0,uniform_full,0.0,0.0,-2.0059790930145383,-2.0089370707759704,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,5.0,uniform_full,0.0,0.0,-5.005979093014538,-5.00893707077597,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_accuracy_harm,10.0,uniform_full,0.0,0.0,-10.005979093014538,-10.00893707077597,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-0.013909729047954266,-0.015689825523837752,-0.00935419130335582,-0.01271899755309356
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.02184036508137006,-0.022442580271705335,-0.013072776451809532,-0.019802388951285013
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,0.5,uniform_full,0.0,0.0,-0.045632273181617444,-0.04270084451530809,-0.02422853189717067,-0.041052563145859367
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,1.0,uniform_full,0.0,0.0,-0.08528545334869642,-0.07646461825464601,-0.04282145763943923,-0.07646952013681663
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,2.0,uniform_full,0.0,0.0,-0.16459181368285436,-0.14399216573332185,-0.08000730912397636,-0.14730343411873115
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,5.0,uniform_full,0.0,0.0,-0.4025108946853282,-0.3465748081693494,-0.19156486357758773,-0.3598051760644747
olmoe,hotspot,simulated_saving_fraction,mean_incremental_positive_nll_harm,10.0,uniform_full,0.0,0.0,-0.7990426963561179,-0.6842125455627286,-0.37749412100027335,-0.7139747459740473
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.0,uniform_full,0.0,0.0,-0.005979093014538472,-0.008937070775970168,-0.005635606154902106,-0.005635606154902106
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.1,uniform_full,0.0,0.0,-0.04034056872063894,-0.043298546482070634,-0.027048395976526862,-0.041920920118792185
olmoe,hotspot,simulated_saving_fraction,cvar_incremental_positive_nll_harm,0.2,uniform_full,0.0,0.0,-0.0747020444267394,-0.0776600221881711,-0.04846118579815162,-0.07820623408268226
