block,rows,first_arm,bf16_us,fp8_us
12,1024,BF16,82.8159973025322,270.24000883102417
12,512,BF16,74.8480036854744,270.6240117549896
12,128,BF16,73.91999661922455,263.96799087524414
13,32,FP8,72.64000177383423,266.6560113430023
13,128,FP8,73.79200309515,270.81599831581116
13,2048,FP8,85.95199882984161,275.1680016517639
13,64,FP8,74.07999783754349,269.1519856452942
13,4096,FP8,152.0639955997467,273.6319899559021
13,8,FP8,74.11199808120728,268.44799518585205
13,1024,FP8,84.57600325345993,270.3999876976013
13,512,FP8,73.88799637556076,272.6080119609833
13,1,BF16,69.56800073385239,259.68000292778015
13,256,FP8,76.22399926185608,270.30399441719055
13,2,FP8,75.00799745321274,265.4719948768616
13,16,FP8,74.36800003051758,275.29600262641907
13,4,FP8,72.64000177383423,266.7520046234131
14,8,BF16,69.2799985408783,267.67998933792114
14,256,BF16,73.79200309515,273.3759880065918
14,1024,BF16,85.53600311279297,278.23999524116516
14,4,BF16,73.72800260782242,266.33599400520325
14,512,BF16,76.03199779987335,270.30399441719055
14,4096,BF16,154.2080044746399,274.84801411628723
14,16,BF16,73.60000163316727,266.4639949798584
14,32,BF16,73.40800017118454,266.6879892349243
14,128,BF16,73.37599992752075,269.0240144729614
14,64,BF16,74.72000271081924,270.3680098056793
14,2,BF16,74.78400319814682,261.24799251556396
14,1,FP8,72.41600006818771,251.74400210380554
14,2048,BF16,84.60800349712372,277.24799513816833
15,32,FP8,74.33599978685379,263.71198892593384
15,1024,FP8,84.73599702119827,274.27199482917786
15,256,FP8,73.34399968385696,272.3200023174286
15,16,FP8,72.31999933719635,266.9120132923126
15,512,FP8,74.75200295448303,270.3999876976013
15,64,FP8,75.1039981842041,266.36800169944763
15,4096,FP8,153.98399531841278,281.3119888305664
15,4,FP8,74.17599856853485,272.0640003681183
15,2,FP8,73.56800138950348,259.10401344299316
15,8,FP8,72.35199958086014,268.0320143699646
15,128,FP8,72.51200079917908,265.7279968261719
15,2048,FP8,84.60800349712372,271.2959945201874
