layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
7,0,7,3764,0.06025702506303787,0.05741490423679352,0.07095295190811157,0.08296683430671692,3854336.0,3854336.0,0.0
7,0,8,3670,0.05183422565460205,0.049549780786037445,0.05931505560874939,0.07134009152650833,3758080.0,3758080.0,0.0
7,0,9,3555,0.04535656422376633,0.04360145330429077,0.05149536207318306,0.06201644986867905,3640320.0,3640320.0,0.0
7,0,10,3443,0.039658043533563614,0.038160089403390884,0.045509807765483856,0.053923215717077255,3525632.0,3525632.0,0.0
7,0,11,3275,0.035330723971128464,0.0340694859623909,0.04044157266616821,0.04751135781407356,3353600.0,3353600.0,0.0
7,0,12,3239,0.032015781849622726,0.030793404206633568,0.03690369054675102,0.04402364790439606,3316736.0,3316736.0,0.0
7,0,13,3165,0.029200972989201546,0.02829309180378914,0.03361658751964569,0.03973521664738655,3240960.0,3240960.0,0.0
7,0,14,3012,0.026512520387768745,0.025571202859282494,0.030501384288072586,0.03598887100815773,3084288.0,3084288.0,0.0
7,0,15,3033,0.02430383488535881,0.023332251235842705,0.02826751582324505,0.033363621681928635,3105792.0,3105792.0,0.0
7,0,16,3135,0.023846834897994995,0.021783137694001198,0.02663150429725647,0.03358622267842293,3210240.0,3210240.0,0.0
7,1,1,2511,0.1865548938512802,0.17601905763149261,0.22179868817329407,0.2653127610683441,2571264.0,2571264.0,0.0
7,1,2,2581,0.1271211802959442,0.12306834012269974,0.14534233510494232,0.17019933462142944,2642944.0,2642944.0,0.0
7,1,3,2775,0.10033620148897171,0.09725548326969147,0.11399244517087936,0.13122451305389404,2841600.0,2841600.0,0.0
7,1,4,2856,0.08367399871349335,0.08118151873350143,0.09521639347076416,0.1093025952577591,2924544.0,2924544.0,0.0
7,1,5,2786,0.07426164299249649,0.07221768796443939,0.08411186933517456,0.09697681665420532,2852864.0,2852864.0,0.0
7,1,6,2946,0.06489217281341553,0.06285659968852997,0.07444396615028381,0.0860135406255722,3016704.0,3016704.0,0.0
7,1,7,2945,0.05719663202762604,0.055500563234090805,0.06551183760166168,0.07681108266115189,3015680.0,3015680.0,0.0
7,1,8,3161,0.05088474601507187,0.04923609644174576,0.05963730439543724,0.06713315844535828,3236864.0,3236864.0,0.0
7,1,9,3147,0.04560191184282303,0.0441972091794014,0.0536157488822937,0.06349453330039978,3222528.0,3222528.0,0.0
7,1,10,3156,0.040530361235141754,0.039335764944553375,0.047337718307971954,0.0576506182551384,3231744.0,3231744.0,0.0
7,1,11,3066,0.03564747795462608,0.0347251258790493,0.04115026816725731,0.0486786887049675,3139584.0,3139584.0,0.0
7,1,12,3060,0.03214617446064949,0.03107077069580555,0.037704091519117355,0.04437525197863579,3133440.0,3133440.0,0.0
7,1,13,3021,0.029194695875048637,0.028564678505063057,0.03438315540552139,0.04021267592906952,3093504.0,3093504.0,0.0
7,1,14,3183,0.026216043159365654,0.025350527837872505,0.030814655125141144,0.03713522478938103,3259392.0,3259392.0,0.0
7,1,15,3080,0.024002855643630028,0.023054901510477066,0.028395460918545723,0.03416446968913078,3153920.0,3153920.0,0.0
7,1,16,3125,0.021757494658231735,0.02099025435745716,0.02567659318447113,0.030754728242754936,3200000.0,3200000.0,0.0
7,2,1,3317,0.18105219304561615,0.1719004064798355,0.20767275989055634,0.2509665787220001,3396608.0,3396608.0,0.0
7,2,2,3049,0.13138380646705627,0.12696966528892517,0.15007510781288147,0.17409995198249817,3122176.0,3122176.0,0.0
7,2,3,3200,0.10126318037509918,0.0992368534207344,0.11625969409942627,0.13504678010940552,3276800.0,3276800.0,0.0
7,2,4,3041,0.08238968998193741,0.0809372216463089,0.09325917065143585,0.10519174486398697,3113984.0,3113984.0,0.0
7,2,5,2897,0.06893517076969147,0.06801609694957733,0.07812760770320892,0.0885889083147049,2966528.0,2966528.0,0.0
7,2,6,3020,0.0591588094830513,0.05748525261878967,0.06710690259933472,0.0774034783244133,3092480.0,3092480.0,0.0
7,2,7,3011,0.052087344229221344,0.05147213116288185,0.05958080291748047,0.06838098913431168,3083264.0,3083264.0,0.0
7,2,8,2904,0.046401187777519226,0.04608599841594696,0.052713654935359955,0.060381874442100525,2973696.0,2973696.0,0.0
7,2,9,2945,0.04078277572989464,0.04029214754700661,0.04687651991844177,0.053710468113422394,3015680.0,3015680.0,0.0
7,2,10,3035,0.03690968081355095,0.036316342651844025,0.04268433526158333,0.048244498670101166,3107840.0,3107840.0,0.0
7,2,11,3339,0.03408077359199524,0.0327279157936573,0.0388411283493042,0.04565229266881943,3419136.0,3419136.0,0.0
7,2,12,3303,0.030882352963089943,0.029892923310399055,0.03535807505249977,0.04248868301510811,3382272.0,3382272.0,0.0
7,2,13,3371,0.027291903272271156,0.02670171484351158,0.03165833652019501,0.03619369864463806,3451904.0,3451904.0,0.0
7,2,14,3601,0.02551531046628952,0.024356774985790253,0.029624050483107567,0.03539402037858963,3687424.0,3687424.0,0.0
7,2,15,3519,0.022515911608934402,0.02204238623380661,0.026551147922873497,0.03101397305727005,3603456.0,3603456.0,0.0
7,2,16,3642,0.020488129928708076,0.019969645887613297,0.024254437536001205,0.02864140458405018,3729408.0,3729408.0,0.0
7,3,1,3718,0.18617001175880432,0.17584820091724396,0.2142980545759201,0.26628032326698303,3807232.0,3807232.0,0.0
7,3,2,3921,0.13034044206142426,0.12433131784200668,0.14879949390888214,0.17835943400859833,4015104.0,4015104.0,0.0
7,3,3,3741,0.10170364379882812,0.09841839224100113,0.11540954560041428,0.13318327069282532,3830784.0,3830784.0,0.0
7,3,4,3558,0.08526045083999634,0.08163728564977646,0.0960741862654686,0.11382459104061127,3643392.0,3643392.0,0.0
7,3,5,3617,0.07309067249298096,0.06997214257717133,0.08291211724281311,0.09632314741611481,3703808.0,3703808.0,0.0
7,3,6,3598,0.06338910013437271,0.06084422022104263,0.07207930833101273,0.08443032950162888,3684352.0,3684352.0,0.0
7,3,7,3743,0.055305492132902145,0.05325380712747574,0.06268955767154694,0.07360851019620895,3832832.0,3832832.0,0.0
7,3,8,3728,0.04817381501197815,0.04670040309429169,0.055259447544813156,0.06419244408607483,3817472.0,3817472.0,0.0
7,3,9,3816,0.042786698788404465,0.0414927639067173,0.04909686744213104,0.0572720468044281,3907584.0,3907584.0,0.0
7,3,10,3829,0.037489134818315506,0.03647821024060249,0.04310067743062973,0.050129249691963196,3920896.0,3920896.0,0.0
7,3,11,3783,0.0331328846514225,0.03222526237368584,0.0382847860455513,0.045082077383995056,3873792.0,3873792.0,0.0
7,3,12,3861,0.029915865510702133,0.029229776933789253,0.03489415720105171,0.040696579962968826,3953664.0,3953664.0,0.0
7,3,13,3906,0.02798479050397873,0.0264921672642231,0.03237561509013176,0.03901197016239166,3999744.0,3999744.0,0.0
7,3,14,3667,0.0243968702852726,0.023817187175154686,0.028862006962299347,0.0338582769036293,3755008.0,3755008.0,0.0
7,3,15,3831,0.023015927523374557,0.022255776450037956,0.02680610865354538,0.032684747129678726,3922944.0,3922944.0,0.0
7,3,16,3561,0.0204879529774189,0.01976824179291725,0.024397453293204308,0.029092255979776382,3646464.0,3646464.0,0.0
8,0,1,2930,0.1772717833518982,0.16737626492977142,0.20464596152305603,0.24867866933345795,3000320.0,3000320.0,0.0
8,0,2,3554,0.12780651450157166,0.12461180984973907,0.14586858451366425,0.1673969179391861,3639296.0,3639296.0,0.0
8,0,3,3440,0.10361091792583466,0.10166019946336746,0.11767984926700592,0.1341780126094818,3522560.0,3522560.0,0.0
8,0,4,3242,0.08709916472434998,0.08542484045028687,0.09933134913444519,0.11315320432186127,3319808.0,3319808.0,0.0
8,0,5,3096,0.07499340176582336,0.07321017235517502,0.08430090546607971,0.09668225795030594,3170304.0,3170304.0,0.0
8,0,6,2909,0.06532236933708191,0.06373296678066254,0.07413993775844574,0.08362238854169846,2978816.0,2978816.0,0.0
8,0,7,2939,0.05743508040904999,0.05649540200829506,0.06406029313802719,0.07317280024290085,3009536.0,3009536.0,0.0
8,0,8,2839,0.05066017434000969,0.04990367218852043,0.05688533931970596,0.06463085114955902,2907136.0,2907136.0,0.0
8,0,9,2813,0.04489172250032425,0.04411037638783455,0.05078328028321266,0.05734020844101906,2880512.0,2880512.0,0.0
8,0,10,2999,0.04105399176478386,0.03972778841853142,0.046649422496557236,0.055107541382312775,3070976.0,3070976.0,0.0
8,0,11,2963,0.0365125946700573,0.03582276403903961,0.04145609587430954,0.04706619679927826,3034112.0,3034112.0,0.0
8,0,12,2967,0.03306914493441582,0.03225775808095932,0.03746508061885834,0.042801760137081146,3038208.0,3038208.0,0.0
8,0,13,2966,0.030143769457936287,0.029343534260988235,0.03454716503620148,0.03956680744886398,3037184.0,3037184.0,0.0
8,0,14,3138,0.027550052851438522,0.026919754222035408,0.03160938620567322,0.03650563582777977,3213312.0,3213312.0,0.0
8,0,15,3114,0.025315117090940475,0.024811461567878723,0.029106657952070236,0.033623307943344116,3188736.0,3188736.0,0.0
8,0,16,3424,0.023901617154479027,0.023156972602009773,0.027817480266094208,0.033416323363780975,3506176.0,3506176.0,0.0
8,1,1,2013,0.19082224369049072,0.17528311908245087,0.21816237270832062,0.28063374757766724,2061312.0,2061312.0,0.0
8,1,2,2189,0.127390518784523,0.124369315803051,0.14399288594722748,0.1665315330028534,2241536.0,2241536.0,0.0
8,1,3,2605,0.1029793843626976,0.10110224783420563,0.11713477969169617,0.1317829191684723,2667520.0,2667520.0,0.0
8,1,4,2980,0.08661919832229614,0.08470942080020905,0.09827736765146255,0.11083963513374329,3051520.0,3051520.0,0.0
8,1,5,3244,0.07566426694393158,0.07445821166038513,0.0853637084364891,0.09658893197774887,3321856.0,3321856.0,0.0
8,1,6,3375,0.06660240143537521,0.06539599597454071,0.0751703754067421,0.08588052541017532,3456000.0,3456000.0,0.0
8,1,7,3426,0.05902678519487381,0.05814753472805023,0.06710490584373474,0.0753684863448143,3508224.0,3508224.0,0.0
8,1,8,3662,0.05261056125164032,0.05165664106607437,0.05969903618097305,0.06746465712785721,3749888.0,3749888.0,0.0
8,1,9,3804,0.04666231572628021,0.045252423733472824,0.05286777392029762,0.060665860772132874,3895296.0,3895296.0,0.0
8,1,10,3690,0.04207087308168411,0.04110891744494438,0.048276446759700775,0.05524076148867607,3778560.0,3778560.0,0.0
8,1,11,3637,0.03780569136142731,0.036712657660245895,0.0435267873108387,0.050402719527482986,3724288.0,3724288.0,0.0
8,1,12,3741,0.03529644012451172,0.03367535397410393,0.04022091254591942,0.04791119694709778,3830784.0,3830784.0,0.0
8,1,13,3672,0.031231213361024857,0.030259668827056885,0.036100760102272034,0.04208315163850784,3760128.0,3760128.0,0.0
8,1,14,3681,0.02869444526731968,0.027744190767407417,0.03349016234278679,0.03893484175205231,3769344.0,3769344.0,0.0
8,1,15,3762,0.026972854509949684,0.02565048076212406,0.030995450913906097,0.03728104382753372,3852288.0,3852288.0,0.0
8,1,16,3594,0.023739183321595192,0.022975681349635124,0.027789657935500145,0.03264652192592621,3680256.0,3680256.0,0.0
8,2,1,3236,0.17444193363189697,0.161406472325325,0.2040557563304901,0.2521181106567383,3313664.0,3313664.0,0.0
8,2,2,3246,0.11986604332923889,0.11349821835756302,0.13670457899570465,0.1648745834827423,3323904.0,3323904.0,0.0
8,2,3,2933,0.09464611858129501,0.09093842655420303,0.10692129284143448,0.12494868785142899,3003392.0,3003392.0,0.0
8,2,4,2846,0.08101368695497513,0.07826966047286987,0.09087438136339188,0.10684730112552643,2914304.0,2914304.0,0.0
8,2,5,2877,0.07135691493749619,0.06918056309223175,0.08149068057537079,0.0953366830945015,2946048.0,2946048.0,0.0
8,2,6,3176,0.06308060139417648,0.05998691916465759,0.0707971453666687,0.08389948308467865,3252224.0,3252224.0,0.0
8,2,7,3118,0.05634650960564613,0.0537886880338192,0.06387320905923843,0.07636622339487076,3192832.0,3192832.0,0.0
8,2,8,3236,0.050896864384412766,0.04899972304701805,0.05847899615764618,0.06694347411394119,3313664.0,3313664.0,0.0
8,2,9,3159,0.04578181728720665,0.04380793124437332,0.052063263952732086,0.061931125819683075,3234816.0,3234816.0,0.0
8,2,10,3240,0.04103735461831093,0.03937095031142235,0.04667820781469345,0.0546901635825634,3317760.0,3317760.0,0.0
8,2,11,3482,0.03808144852519035,0.03649825230240822,0.04366809129714966,0.0539938285946846,3565568.0,3565568.0,0.0
8,2,12,3377,0.03368854895234108,0.03245338052511215,0.03861742839217186,0.045249972492456436,3458048.0,3458048.0,0.0
8,2,13,3554,0.031914129853248596,0.030176570639014244,0.03663003817200661,0.04460343345999718,3639296.0,3639296.0,0.0
8,2,14,3530,0.028295695781707764,0.027285244315862656,0.03257196769118309,0.03860956430435181,3614720.0,3614720.0,0.0
8,2,15,3540,0.025866448879241943,0.02493979036808014,0.02989209070801735,0.03532971814274788,3624960.0,3624960.0,0.0
8,2,16,3556,0.02374868281185627,0.023017125204205513,0.027521686628460884,0.03222274035215378,3641344.0,3641344.0,0.0
8,3,1,5284,0.1715121567249298,0.16346313059329987,0.20148605108261108,0.24359823763370514,5410816.0,5410816.0,0.0
8,3,2,4474,0.12051732838153839,0.11666356027126312,0.13845334947109222,0.15985925495624542,4581376.0,4581376.0,0.0
8,3,3,4485,0.09928394854068756,0.09697028994560242,0.11370407044887543,0.1302054524421692,4592640.0,4592640.0,0.0
8,3,4,4395,0.08414050936698914,0.08283526450395584,0.09630285948514938,0.10892456769943237,4500480.0,4500480.0,0.0
8,3,5,4246,0.0729803740978241,0.07155639678239822,0.08360860496759415,0.09534642100334167,4347904.0,4347904.0,0.0
8,3,6,4003,0.06395238637924194,0.06267336010932922,0.07319778949022293,0.08276769518852234,4099072.0,4099072.0,0.0
8,3,7,3980,0.05678321793675423,0.055733196437358856,0.06461706757545471,0.07380171865224838,4075520.0,4075520.0,0.0
8,3,8,3726,0.05051315948367119,0.04926332086324692,0.057562343776226044,0.06579899042844772,3815424.0,3815424.0,0.0
8,3,9,3687,0.04564393684267998,0.044803228229284286,0.052369922399520874,0.05940578877925873,3775488.0,3775488.0,0.0
8,3,10,3534,0.04083308205008507,0.03970446065068245,0.046584561467170715,0.05340093374252319,3618816.0,3618816.0,0.0
8,3,11,3381,0.03707234561443329,0.03608381748199463,0.04205029830336571,0.04859847575426102,3462144.0,3462144.0,0.0
8,3,12,3378,0.033847641199827194,0.03315398097038269,0.03839293494820595,0.04421132430434227,3459072.0,3459072.0,0.0
8,3,13,3271,0.031085805967450142,0.03038192167878151,0.03569004684686661,0.04128233343362808,3349504.0,3349504.0,0.0
8,3,14,3114,0.029698586091399193,0.028284618631005287,0.03345141559839249,0.040273942053318024,3188736.0,3188736.0,0.0
8,3,15,3047,0.026400083675980568,0.025623204186558723,0.03031710907816887,0.035290103405714035,3120128.0,3120128.0,0.0
8,3,16,2889,0.024602172896265984,0.023818042129278183,0.02827155590057373,0.032946452498435974,2958336.0,2958336.0,0.0
9,0,1,2044,0.17405453324317932,0.16305004060268402,0.20179571211338043,0.25189048051834106,2093056.0,2093056.0,0.0
9,0,2,2646,0.12893979251384735,0.12401630729436874,0.150674968957901,0.17483530938625336,2709504.0,2709504.0,0.0
9,0,3,3024,0.10707259923219681,0.10258042067289352,0.12429150193929672,0.14996685087680817,3096576.0,3096576.0,0.0
9,0,4,2916,0.08983799070119858,0.08577907085418701,0.10467169433832169,0.126265287399292,2985984.0,2985984.0,0.0
9,0,5,2894,0.07648672163486481,0.07200437784194946,0.08953528106212616,0.10688232630491257,2963456.0,2963456.0,0.0
9,0,6,2950,0.06595931947231293,0.062225665897130966,0.07697048038244247,0.09308398514986038,3020800.0,3020800.0,0.0
9,0,7,3194,0.05997652933001518,0.05595800280570984,0.06970863044261932,0.08929746598005295,3270656.0,3270656.0,0.0
9,0,8,3301,0.05157832056283951,0.04879084229469299,0.060404904186725616,0.07405204325914383,3380224.0,3380224.0,0.0
9,0,9,3165,0.04580134153366089,0.04296456649899483,0.05401802435517311,0.06601536273956299,3240960.0,3240960.0,0.0
9,0,10,3294,0.041019294410943985,0.03815532848238945,0.048700522631406784,0.059339482337236404,3373056.0,3373056.0,0.0
9,0,11,3476,0.03767477720975876,0.03506221994757652,0.04479377344250679,0.0533006526529789,3559424.0,3559424.0,0.0
9,0,12,3307,0.03353993594646454,0.03127725049853325,0.03950447216629982,0.04942375421524048,3386368.0,3386368.0,0.0
9,0,13,3457,0.03033316694200039,0.028269680216908455,0.03574102744460106,0.04418305307626724,3539968.0,3539968.0,0.0
9,0,14,3253,0.02748354896903038,0.025519873946905136,0.03255501389503479,0.04039758816361427,3331072.0,3331072.0,0.0
9,0,15,3505,0.02544504776597023,0.023626752197742462,0.029722101986408234,0.037852320820093155,3589120.0,3589120.0,0.0
9,0,16,3365,0.023145832121372223,0.02135308086872101,0.027126241475343704,0.034077491611242294,3445760.0,3445760.0,0.0
9,1,1,4247,0.2004486620426178,0.1857692450284958,0.24389004707336426,0.3070370852947235,4348928.0,4348928.0,0.0
9,1,2,3667,0.13432146608829498,0.12488562613725662,0.15527838468551636,0.19581718742847443,3755008.0,3755008.0,0.0
9,1,3,3074,0.09852997958660126,0.0943903774023056,0.1116025447845459,0.1318853199481964,3147776.0,3147776.0,0.0
9,1,4,3201,0.07952968031167984,0.07728101313114166,0.09109728783369064,0.10459654033184052,3277824.0,3277824.0,0.0
9,1,5,3072,0.06789936870336533,0.0660790205001831,0.07790179550647736,0.08892260491847992,3145728.0,3145728.0,0.0
9,1,6,2885,0.05945480987429619,0.05767456069588661,0.06753751635551453,0.0774134024977684,2954240.0,2954240.0,0.0
9,1,7,3051,0.05222960561513901,0.051023565232753754,0.05975883826613426,0.06830476224422455,3124224.0,3124224.0,0.0
9,1,8,2931,0.04692250117659569,0.045518115162849426,0.05381409451365471,0.06182315945625305,3001344.0,3001344.0,0.0
9,1,9,3195,0.042691655457019806,0.04121575877070427,0.04895850270986557,0.05815393477678299,3271680.0,3271680.0,0.0
9,1,10,3263,0.037876278162002563,0.03703037649393082,0.04361279681324959,0.04914192110300064,3341312.0,3341312.0,0.0
9,1,11,3246,0.033893048763275146,0.03305462747812271,0.03905702009797096,0.04504062235355377,3323904.0,3323904.0,0.0
9,1,12,3478,0.031356390565633774,0.030136190354824066,0.03611262887716293,0.04313282296061516,3561472.0,3561472.0,0.0
9,1,13,3415,0.028009161353111267,0.02742307074368,0.03231386840343475,0.03766859322786331,3496960.0,3496960.0,0.0
9,1,14,3627,0.026717500761151314,0.02562320977449417,0.030675865709781647,0.036587003618478775,3714048.0,3714048.0,0.0
9,1,15,3370,0.024020269513130188,0.02333475835621357,0.028121884912252426,0.03270159661769867,3450880.0,3450880.0,0.0
9,1,16,3455,0.021808093413710594,0.021133890375494957,0.0254044346511364,0.02972373366355896,3537920.0,3537920.0,0.0
9,2,1,3596,0.20055679976940155,0.1851799190044403,0.23608088493347168,0.29929882287979126,3682304.0,3682304.0,0.0
9,2,2,3412,0.12976601719856262,0.12476915866136551,0.15509653091430664,0.1826997995376587,3493888.0,3493888.0,0.0
9,2,3,3840,0.10337146371603012,0.09797585755586624,0.12311302125453949,0.14959226548671722,3932160.0,3932160.0,0.0
9,2,4,3831,0.08705848455429077,0.08176437765359879,0.1041978970170021,0.1252114474773407,3922944.0,3922944.0,0.0
9,2,5,3921,0.07529088854789734,0.070367231965065,0.08959090709686279,0.10938355326652527,4015104.0,4015104.0,0.0
9,2,6,3977,0.0652279183268547,0.06161336973309517,0.0766318291425705,0.09450075775384903,4072448.0,4072448.0,0.0
9,2,7,3698,0.056820403784513474,0.053310129791498184,0.0665559470653534,0.08239158987998962,3786752.0,3786752.0,0.0
9,2,8,3525,0.04988985136151314,0.046960677951574326,0.05823737755417824,0.07166216522455215,3609600.0,3609600.0,0.0
9,2,9,3510,0.04415319114923477,0.04159117862582207,0.051401522010564804,0.06238139420747757,3594240.0,3594240.0,0.0
9,2,10,3386,0.03899272158741951,0.03661426529288292,0.04560672864317894,0.055578380823135376,3467264.0,3467264.0,0.0
9,2,11,3312,0.034922339022159576,0.032911770045757294,0.04075191169977188,0.050417203456163406,3391488.0,3391488.0,0.0
9,2,12,3240,0.031527016311883926,0.0297155249863863,0.03666570782661438,0.044936131685972214,3317760.0,3317760.0,0.0
9,2,13,3114,0.028232363983988762,0.026676753535866737,0.0327163003385067,0.04013003408908844,3188736.0,3188736.0,0.0
9,2,14,3092,0.025630762800574303,0.02415580488741398,0.02993694506585598,0.03675258159637451,3166208.0,3166208.0,0.0
9,2,15,3093,0.023481465876102448,0.02234550751745701,0.02738017402589321,0.03365458548069,3167232.0,3167232.0,0.0
9,2,16,3078,0.02154792658984661,0.020416822284460068,0.02547302097082138,0.03075907938182354,3151872.0,3151872.0,0.0
9,3,1,3576,0.19411902129650116,0.18285617232322693,0.2302357256412506,0.27727752923965454,3661824.0,3661824.0,0.0
9,3,2,3738,0.129398375749588,0.1217098981142044,0.14926336705684662,0.1825013905763626,3827712.0,3827712.0,0.0
9,3,3,3525,0.09641130268573761,0.09319936484098434,0.1104978546500206,0.13060793280601501,3609600.0,3609600.0,0.0
9,3,4,3515,0.07924728840589523,0.07729015499353409,0.09120988845825195,0.10439163446426392,3599360.0,3599360.0,0.0
9,3,5,3576,0.06718631088733673,0.06666866689920425,0.07680468261241913,0.08859068155288696,3661824.0,3661824.0,0.0
9,3,6,3651,0.05909903347492218,0.05759844556450844,0.06785517185926437,0.07809386402368546,3738624.0,3738624.0,0.0
9,3,7,3520,0.05167968198657036,0.050403084605932236,0.05922427028417587,0.0686173141002655,3604480.0,3604480.0,0.0
9,3,8,3706,0.046426281332969666,0.04521780461072922,0.05353197455406189,0.06338970363140106,3794944.0,3794944.0,0.0
9,3,9,3593,0.04150767624378204,0.04033832624554634,0.04800063744187355,0.0551883764564991,3679232.0,3679232.0,0.0
9,3,10,3520,0.03740355372428894,0.03667714074254036,0.043266937136650085,0.0497710146009922,3604480.0,3604480.0,0.0
9,3,11,3429,0.03368538245558739,0.03290519863367081,0.03915802389383316,0.044945888221263885,3511296.0,3511296.0,0.0
9,3,12,3438,0.030953332781791687,0.030009455978870392,0.03571537509560585,0.041355106979608536,3520512.0,3520512.0,0.0
9,3,13,3477,0.029137497767806053,0.028008120134472847,0.03339667245745659,0.03995896875858307,3560448.0,3560448.0,0.0
9,3,14,3491,0.02558354288339615,0.024802206084132195,0.02973885089159012,0.03458923473954201,3574784.0,3574784.0,0.0
9,3,15,3495,0.024655338376760483,0.023453325033187866,0.02853093482553959,0.034194447100162506,3578880.0,3578880.0,0.0
9,3,16,3565,0.022796712815761566,0.021697694435715675,0.026124337688088417,0.031986385583877563,3650560.0,3650560.0,0.0
10,0,1,5544,0.2119738608598709,0.19628304243087769,0.24885405600070953,0.315285325050354,5677056.0,5677056.0,0.0
10,0,2,4218,0.13248245418071747,0.12692679464817047,0.15277816355228424,0.18110334873199463,4319232.0,4319232.0,0.0
10,0,3,3623,0.09894707053899765,0.09660489857196808,0.11318705976009369,0.1324978768825531,3709952.0,3709952.0,0.0
10,0,4,3455,0.08219289034605026,0.08016382157802582,0.09438634663820267,0.10927083343267441,3537920.0,3537920.0,0.0
10,0,5,3548,0.0691341832280159,0.06811756640672684,0.0792677104473114,0.09096383303403854,3633152.0,3633152.0,0.0
10,0,6,3514,0.05940787494182587,0.0588853545486927,0.06795891374349594,0.07674060016870499,3598336.0,3598336.0,0.0
10,0,7,3418,0.051333025097846985,0.05086557939648628,0.059297699481248856,0.06757492572069168,3500032.0,3500032.0,0.0
10,0,8,3409,0.045111361891031265,0.04482431337237358,0.052538949996232986,0.05920771136879921,3490816.0,3490816.0,0.0
10,0,9,3414,0.04063698276877403,0.03975217044353485,0.04722382873296738,0.05447087064385414,3495936.0,3495936.0,0.0
10,0,10,3370,0.035789426416158676,0.03534456342458725,0.04188951104879379,0.047669339925050735,3450880.0,3450880.0,0.0
10,0,11,3495,0.033744268119335175,0.03268343582749367,0.03919382020831108,0.04627036303281784,3578880.0,3578880.0,0.0
10,0,12,3420,0.02945196069777012,0.02898113615810871,0.03458056598901749,0.0395364984869957,3502080.0,3502080.0,0.0
10,0,13,3468,0.028058698400855064,0.026323514059185982,0.03222425654530525,0.038434553891420364,3551232.0,3551232.0,0.0
10,0,14,3244,0.024739431217312813,0.024226855486631393,0.029165074229240417,0.03374037891626358,3321856.0,3321856.0,0.0
10,0,15,3359,0.02267412841320038,0.02224516123533249,0.026531707495450974,0.030747199431061745,3439616.0,3439616.0,0.0
10,0,16,3361,0.021555934101343155,0.0204603411257267,0.0250454880297184,0.02999025583267212,3441664.0,3441664.0,0.0
10,1,1,2965,0.20062777400016785,0.18409177660942078,0.23625579476356506,0.2991389334201813,3036160.0,3036160.0,0.0
10,1,2,3577,0.13691745698451996,0.13132452964782715,0.1585974544286728,0.18690253794193268,3662848.0,3662848.0,0.0
10,1,3,3922,0.10864625126123428,0.10530229657888412,0.12522926926612854,0.14680473506450653,4016128.0,4016128.0,0.0
10,1,4,3891,0.08999228477478027,0.08659908175468445,0.1037914901971817,0.1219315156340599,3984384.0,3984384.0,0.0
10,1,5,3806,0.073733389377594,0.07063480466604233,0.08375055342912674,0.0982760488986969,3897344.0,3897344.0,0.0
10,1,6,3656,0.06255389750003815,0.06097106263041496,0.07157426327466965,0.08267445117235184,3743744.0,3743744.0,0.0
10,1,7,3439,0.053573839366436005,0.05213518440723419,0.061862796545028687,0.0717669203877449,3521536.0,3521536.0,0.0
10,1,8,3298,0.04645207151770592,0.045481421053409576,0.05376894399523735,0.06261681020259857,3377152.0,3377152.0,0.0
10,1,9,3178,0.0424230732023716,0.041008710861206055,0.04915216565132141,0.05850081518292427,3254272.0,3254272.0,0.0
10,1,10,3194,0.037271518260240555,0.03640274703502655,0.04357517883181572,0.05253331735730171,3270656.0,3270656.0,0.0
10,1,11,2884,0.0327087864279747,0.032185349613428116,0.03838500753045082,0.04369448125362396,2953216.0,2953216.0,0.0
10,1,12,2846,0.029422234743833542,0.028866728767752647,0.03424912691116333,0.03980909287929535,2914304.0,2914304.0,0.0
10,1,13,2908,0.026715274900197983,0.02635091543197632,0.031113440170884132,0.03626822680234909,2977792.0,2977792.0,0.0
10,1,14,2881,0.024434657767415047,0.023830043151974678,0.02856181375682354,0.033214718103408813,2950144.0,2950144.0,0.0
10,1,15,2811,0.022123031318187714,0.021404046565294266,0.02573498524725437,0.03056507557630539,2878464.0,2878464.0,0.0
10,1,16,2890,0.020407196134328842,0.019664302468299866,0.023987852036952972,0.028289267793297768,2959360.0,2959360.0,0.0
10,2,1,2316,0.19568251073360443,0.17906969785690308,0.23463401198387146,0.2946505844593048,2371584.0,2371584.0,0.0
10,2,2,2882,0.133674755692482,0.12659968435764313,0.15543952584266663,0.18915538489818573,2951168.0,2951168.0,0.0
10,2,3,2842,0.10437698662281036,0.10033321380615234,0.11762809008359909,0.1378905326128006,2910208.0,2910208.0,0.0
10,2,4,3114,0.08370117098093033,0.08113649487495422,0.0955195277929306,0.11040757596492767,3188736.0,3188736.0,0.0
10,2,5,2965,0.07192646712064743,0.06957824528217316,0.08162334561347961,0.09395590424537659,3036160.0,3036160.0,0.0
10,2,6,3086,0.06195035204291344,0.06028735265135765,0.07078176736831665,0.08134952187538147,3160064.0,3160064.0,0.0
10,2,7,3400,0.05469343438744545,0.05346166715025902,0.06317832320928574,0.070994533598423,3481600.0,3481600.0,0.0
10,2,8,3430,0.04775598645210266,0.04670478776097298,0.05521059408783913,0.06394566595554352,3512320.0,3512320.0,0.0
10,2,9,3544,0.041480302810668945,0.04041515290737152,0.047966569662094116,0.05587415397167206,3629056.0,3629056.0,0.0
10,2,10,3613,0.037499427795410156,0.036598775535821915,0.043383222073316574,0.050920866429805756,3699712.0,3699712.0,0.0
