layer,rank,group_median_share_mean,group_median_share_min,group_median_share_max,group_median_share_cv,group_median_share_max_over_min,traffic_max_over_mean,traffic_max_over_min
7,16,0.020627819932997227,0.01976824179291725,0.021783137694001198,0.03937035553333779,1.1019259032842192,1.0820768030899501,1.16544
8,1,0.1668822467327118,0.161406472325325,0.17528311908245087,0.03177773545922925,1.085973298079129,1.5699324073386318,2.6249379036264284
8,2,0.11978572607040405,0.11349821835756302,0.12461180984973907,0.04037931025443782,1.097918642715289,1.329272821807918,2.0438556418455915
8,3,0.09766779094934464,0.09093842655420303,0.10166019946336746,0.043891362985007,1.1179014561327802,1.332541038401545,1.7216890595009597
8,4,0.0828097965568304,0.07826966047286987,0.08542484045028687,0.03365058243874837,1.0914170309950066,1.3058010844536878,1.5442726633872101
8,5,0.07210133597254753,0.06918056309223175,0.07445821166038513,0.027400563708618153,1.0762880255992886,1.2615316051400134,1.475842891901286
8,6,0.06294731050729752,0.05998691916465759,0.06539599597454071,0.03122404312713393,1.0901709386847453,1.1893337294807993,1.376074252320385
8,7,0.056041205301880836,0.0537886880338192,0.05814753472805023,0.027946854694298705,1.0810364939834645,1.1825001856941246,1.3542021095610752
8,8,0.04995583929121494,0.04899972304701805,0.05165664106607437,0.020728663059582063,1.0542231231900403,1.1070340934412835,1.3124339556181754
8,9,0.044493489898741245,0.04380793124437332,0.045252423733472824,0.012756952093006983,1.0329733098109952,1.130208720196093,1.3522929257020975
8,10,0.03997802920639515,0.03937095031142235,0.04110891744494438,0.016709258352715323,1.0441433879491044,1.0963381118621407,1.2304101367122373
8,11,0.03627937287092209,0.03582276403903961,0.036712657660245895,0.009572022960402049,1.0248415677873566,1.080591250092847,1.2274721565980424
8,12,0.03288511838763952,0.03225775808095932,0.03367535397410393,0.017179933211315123,1.0439458901510383,1.111490752432593,1.2608695652173914
8,13,0.03004042385146022,0.029343534260988235,0.03038192167878151,0.013612506814944586,1.0353872648249394,1.0909901210725692,1.2380310182063385
8,14,0.027558451984077692,0.026919754222035408,0.028284618631005287,0.0185416082991813,1.0507012210331645,1.093664116467355,1.1820809248554913
8,15,0.025256234221160412,0.024811461567878723,0.02565048076212406,0.015181371745532218,1.0338157908170773,1.1177300750204264,1.2346570397111913
8,16,0.02324195532128215,0.022975681349635124,0.023818042129278183,0.014599400418211715,1.0366631468649106,1.0678154943177598,1.2440290758047767
9,1,0.17921384423971176,0.16305004060268402,0.1857692450284958,0.05242625087291255,1.139338845558299,1.2618287157394341,2.077788649706458
9,2,0.12384524755179882,0.1217098981142044,0.12488562613725662,0.010312885226696059,1.0260926027566988,1.110599420634331,1.4126984126984128
9,3,0.09703650511801243,0.09319936484098434,0.10258042067289352,0.037633417445903886,1.1006557914629036,1.1409047017752358,1.2698412698412698
9,4,0.08052865415811539,0.07728101313114166,0.08577907085418701,0.043960620271167095,1.1099630734476087,1.1382307063804502,1.3137860082304527
9,5,0.06877982430160046,0.0660790205001831,0.07200437784194946,0.03610639640673187,1.0896707804824368,1.1649706603283072,1.3548721492743607
9,6,0.059778010472655296,0.05759844556450844,0.062225665897130966,0.036009720011774805,1.0803358543320443,1.1816088538958627,1.3785095320623917
9,7,0.0526736956089735,0.050403084605932236,0.05595800280570984,0.04145293472511251,1.110209885827579,1.0987149966575058,1.2120616191412652
9,8,0.04662186000496149,0.04521780461072922,0.04879084229469299,0.030350580820767536,1.07901838036418,1.1010918814528707,1.2644148754691231
9,9,0.041527457535266876,0.04033832624554634,0.04296456649899483,0.022782870148558603,1.0651053352452482,1.067518383718339,1.1352290679304897
9,10,0.037119277752935886,0.03661426529288292,0.03815532848238945,0.016671527192458103,1.0420891468715632,1.0458293099606328,1.0787618755746247
9,11,0.033483454026281834,0.03290519863367081,0.03506221994757652,0.027280770378590804,1.0655525996946424,1.032756443586125,1.070856438693777
9,12,0.0302846054546535,0.0297155249863863,0.03127725049853325,0.019583237440167912,1.0525558782105457,1.0333506647849662,1.0734567901234568
9,13,0.02759440615773201,0.026676753535866737,0.028269680216908455,0.022181520065811228,1.0597121639595326,1.0330535541855457,1.1165703275529866
9,14,0.02502527367323637,0.02415580488741398,0.02562320977449417,0.02370695959518718,1.060747505368565,1.0776201440986408,1.173027166882277
9,15,0.023190085776150227,0.02234550751745701,0.023626752197742462,0.021498483115295033,1.0573379091651647,1.0413726509693233,1.1332040090526996
9,16,0.021150371991097927,0.020416822284460068,0.021697694435715675,0.022164159385928958,1.0627361169828335,1.0591992869345614,1.1582196231319037
10,1,0.18436243385076523,0.17800521850585938,0.19628304243087769,0.0393575634394036,1.102681393716649,1.6471811631879967,2.393782383419689
10,2,0.12537090852856636,0.1166326254606247,0.13132452964782715,0.0429045610924441,1.1259673622983173,1.2532125083562355,1.5139985642498206
10,3,0.09936043247580528,0.09520132094621658,0.10530229657888412,0.03934872947076223,1.1061012130112566,1.165267770927728,1.3800140745953553
10,4,0.08159848302602768,0.07849453389644623,0.08659908175468445,0.037228259602778736,1.1032498373572117,1.1560573423456881,1.2957042957042957
10,5,0.06859896145761013,0.0660652294754982,0.07063480466604233,0.02499006303289412,1.0691676276132343,1.1308029413949343,1.2836424957841484
10,6,0.05941066797822714,0.05749890208244324,0.06097106263041496,0.022479079821212108,1.0603865538683375,1.0862363514818392,1.184705119896306
10,7,0.051689532585442066,0.05029569938778877,0.05346166715025902,0.02361659892254942,1.0629470869479332,1.0217633514075615,1.0726762320648784
10,8,0.04555738251656294,0.04482431337237358,0.04670478776097298,0.015420783917639727,1.0419521069509206,1.0190893560127758,1.0400242571255307
10,9,0.040140378288924694,0.03938547894358635,0.041008710861206055,0.015508354711704345,1.0412139692383768,1.052959964346728,1.1151667715544367
10,10,0.03592166677117348,0.035340581089258194,0.036598775535821915,0.016236128620858766,1.0356019739286673,1.0734605957067518,1.1311834690043832
10,11,0.03234090656042099,0.03185266628861427,0.03268343582749367,0.010606543099274661,1.0260816325814568,1.0752432593032757,1.2548543689320388
10,12,0.029214514419436455,0.028866728767752647,0.02996404655277729,0.01497486123121299,1.0380132364097476,1.127831835400728,1.3338018271257905
10,13,0.02640009531751275,0.0260400902479887,0.0268858615309,0.011580213840555013,1.0324795833983957,1.1108965312337518,1.2857634112792298
10,14,0.024092349223792553,0.023830043151974678,0.024226855486631393,0.006575970435691796,1.0166517673562767,1.126940503602466,1.3165567511280805
10,15,0.022011796943843365,0.021404046565294266,0.022325236350297928,0.016470841335339943,1.0430381134797815,1.1028745450493946,1.320526503023835
10,16,0.020118721295148134,0.019664302468299866,0.0204603411257267,0.016249629370857464,1.0404814083138774,1.126049171804204,1.3114186851211074
