model_key,split,text_sha256,policy,period,document_mean_kl,document_cvar90_kl,document_p95_kl,total_candidate_forward_calls,audit_events,dangerous_steps,dangerous_step_recall,threshold_violation_fraction,diagnostic_high_forward_calls,diagnostic_low_forward_calls,physical_high_forward_calls,physical_low_forward_calls
olmoe,sealed,2b80f71af978a7eb16f252dccfd7ba3a19b796c41015d821e04034b39e19f4c9,fixed_8,8,0.0413052274172685,0.2123568169772625,0.1716862060129642,36,4,2,0.0,0.0625,28,0,32,32
olmoe,sealed,2b80f71af978a7eb16f252dccfd7ba3a19b796c41015d821e04034b39e19f4c9,full_shadow,1,0.019652609128371523,0.07166334241628647,0.07119666412472724,64,32,2,1.0,0.0,0,0,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,always_low,,0.05081366609192628,0.20301305130124092,0.16381486132740974,32,0,2,0.0,0.0625,32,0,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,triage_2_4_8,2,0.05081366609192628,0.20301305130124092,0.16381486132740974,48,16,2,0.0,0.0625,16,0,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,hash_budget_matched_2_4_8,4,0.04085769193989108,0.1614374965429306,0.1483132429420948,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,fixed_2,2,0.05081366609192628,0.20301305130124092,0.16381486132740974,48,16,2,0.0,0.0625,16,0,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,fixed_4,4,0.04085769193989108,0.1614374965429306,0.1483132429420948,40,8,2,0.5,0.03125,21,3,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,fixed_8,8,0.034659774055398884,0.112910071387887,0.1126273941248655,36,4,2,0.5,0.03125,25,3,32,32
olmoe,sealed,0612dce051151ce2c4d0367178856081d8f696df8bae528849bdd662a85f4d19,full_shadow,1,0.037241383963191765,0.1280619092285633,0.12734237164258952,64,32,2,1.0,0.0,0,0,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,always_low,,0.03972107080153364,0.13781724870204926,0.1341370485723018,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,triage_2_4_8,4,0.03972107080153364,0.13781724870204926,0.1341370485723018,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,hash_budget_matched_2_4_8,2,0.03077645227949688,0.10301345214247704,0.07825067192316056,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,fixed_2,2,0.03077645227949688,0.10301345214247704,0.07825067192316056,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,fixed_4,4,0.03972107080153364,0.13781724870204926,0.1341370485723018,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,fixed_8,8,0.03077645227949688,0.10301345214247704,0.07825067192316056,36,4,1,1.0,0.0,25,3,32,32
olmoe,sealed,a5bebcf9d907d5800aa2e014b1f2413b8211d5a0e2d4ee1a2e3e484f41ffbdb3,full_shadow,1,0.033284518175605626,0.10569672845304012,0.0780508279800415,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,always_low,,0.02462275974539807,0.0658451784402132,0.06357908975332974,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,triage_2_4_8,4,0.02462275974539807,0.0658451784402132,0.06357908975332974,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,hash_budget_matched_2_4_8,4,0.02462275974539807,0.0658451784402132,0.06357908975332974,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,fixed_2,2,0.02462275974539807,0.0658451784402132,0.06357908975332974,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,fixed_4,4,0.02462275974539807,0.0658451784402132,0.06357908975332974,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,fixed_8,8,0.02462275974539807,0.0658451784402132,0.06357908975332974,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,5f3c0c28fdda3e7015b93d063e2cb7242f5329a8035dda9f0c81b02c4489c0b2,full_shadow,1,0.02462275974539807,0.0658451784402132,0.06357908975332974,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,always_low,,0.04769452990149148,0.1438094638288021,0.12029744684696198,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,triage_2_4_8,4,0.04769452990149148,0.1438094638288021,0.12029744684696198,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,hash_budget_matched_2_4_8,4,0.04769452990149148,0.1438094638288021,0.12029744684696198,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,fixed_2,2,0.04769452990149148,0.1438094638288021,0.12029744684696198,48,16,1,0.0,0.03125,16,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,fixed_4,4,0.04769452990149148,0.1438094638288021,0.12029744684696198,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,fixed_8,8,0.04103874828433618,0.11578183434903622,0.11383160203695297,36,4,1,1.0,0.0,28,0,32,32
olmoe,sealed,70bf03e1eee1c9a82875cee8f86b91ff727f1787228ea269375dfbdbaf2820f5,full_shadow,1,0.04103874828433618,0.11578183434903622,0.11383160203695297,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,always_low,,0.04968010892116581,0.15089832805097103,0.1436801545321941,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,triage_2_4_8,4,0.04968010892116581,0.15089832805097103,0.1436801545321941,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,hash_budget_matched_2_4_8,8,0.04968010892116581,0.15089832805097103,0.1436801545321941,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,fixed_2,2,0.04968010892116581,0.15089832805097103,0.1436801545321941,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,fixed_4,4,0.04968010892116581,0.15089832805097103,0.1436801545321941,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,fixed_8,8,0.04968010892116581,0.15089832805097103,0.1436801545321941,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,669c991db98a0863f8f4d13c222c5ed361771ce85d366b34875419368ae56946,full_shadow,1,0.04968010892116581,0.15089832805097103,0.1436801545321941,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,always_low,,0.06729984157664148,0.27094095572829247,0.2387682326138018,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,triage_2_4_8,4,0.06060939248982322,0.26847995072603226,0.2289330169558524,40,8,3,0.3333333333333333,0.0625,21,3,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,hash_budget_matched_2_4_8,4,0.06060939248982322,0.26847995072603226,0.2289330169558524,40,8,3,0.3333333333333333,0.0625,21,3,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,fixed_2,2,0.06060939248982322,0.26847995072603226,0.2289330169558524,47,15,3,0.3333333333333333,0.0625,14,3,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,fixed_4,4,0.06060939248982322,0.26847995072603226,0.2289330169558524,40,8,3,0.3333333333333333,0.0625,21,3,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,fixed_8,8,0.06729984157664148,0.27094095572829247,0.2387682326138018,36,4,3,0.0,0.09375,28,0,32,32
olmoe,sealed,f5650c43d08db9f85afa83a11d9a966a41785edf0941d5bd4174c351a9fc116d,full_shadow,1,0.04584838678056258,0.17171180993318558,0.12204632982611653,64,32,4,1.0,0.0,0,0,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,always_low,,0.2859569982620087,1.0314349830150604,1.0753950059413908,32,0,16,0.0,0.5,32,0,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,triage_2_4_8,2,0.09945793204133224,0.4214657098054886,0.38900148421525954,43,11,17,0.8823529411764706,0.0625,6,15,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,hash_budget_matched_2_4_8,4,0.23569724247863633,0.879757359623909,0.8888620078563688,40,8,17,0.17647058823529413,0.4375,21,3,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,fixed_2,2,0.09945793204133224,0.4214657098054886,0.38900148421525954,43,11,17,0.8823529411764706,0.0625,6,15,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,fixed_4,4,0.23569724247863633,0.879757359623909,0.8888620078563688,40,8,17,0.17647058823529413,0.4375,21,3,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,fixed_8,8,0.137863121672126,0.5231135934591293,0.5164775907993315,36,4,15,0.4666666666666667,0.25,19,9,32,32
olmoe,sealed,bb18bfab61c8ed9965d165afbf728e94d92949847c720806e5b7d548fa6ee2f4,full_shadow,1,0.10725967824328109,0.4749581068754196,0.37551617026329037,64,32,16,1.0,0.0,0,0,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,always_low,,0.08170040685035929,0.3010711818933487,0.279336442053318,32,0,6,0.0,0.1875,32,0,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,triage_2_4_8,4,0.08170040685035929,0.3010711818933487,0.279336442053318,40,8,6,0.0,0.1875,24,0,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,hash_budget_matched_2_4_8,2,0.0644604721946962,0.302400853484869,0.30127634704113,46,14,5,0.6,0.0625,11,7,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,fixed_2,2,0.0644604721946962,0.302400853484869,0.30127634704113,46,14,5,0.6,0.0625,11,7,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,fixed_4,4,0.08170040685035929,0.3010711818933487,0.279336442053318,40,8,6,0.0,0.1875,24,0,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,fixed_8,8,0.05428282523826056,0.246854767203331,0.22076487615704526,36,4,6,0.5,0.09375,23,5,32,32
olmoe,sealed,ca5079152f5747b6dfc0e3afe1a632ee672aa16a6d12296230a4b42b0b59b87b,full_shadow,1,0.04989388734793465,0.17909659817814827,0.17050558254122727,64,32,6,1.0,0.0,0,0,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,always_low,,0.05406553165084915,0.1892114169895649,0.18616805002093312,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,triage_2_4_8,4,0.0381371243220201,0.12636148370802402,0.11199300326406954,40,8,3,0.6666666666666666,0.03125,21,3,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,hash_budget_matched_2_4_8,4,0.0381371243220201,0.12636148370802402,0.11199300326406954,40,8,3,0.6666666666666666,0.03125,21,3,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,fixed_2,2,0.0381371243220201,0.12636148370802402,0.11199300326406954,47,15,3,0.6666666666666666,0.03125,14,3,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,fixed_4,4,0.0381371243220201,0.12636148370802402,0.11199300326406954,40,8,3,0.6666666666666666,0.03125,21,3,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,fixed_8,8,0.05406553165084915,0.1892114169895649,0.18616805002093312,36,4,3,0.0,0.09375,28,0,32,32
olmoe,sealed,20c69b35d61fce89b68bd5100af3597f4e809a3a043831077406460b597af7a4,full_shadow,1,0.033545653663168196,0.10009473003447056,0.09731533862650395,64,32,3,1.0,0.0,0,0,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,always_low,,0.07090698965112097,0.39927228167653084,0.40023691505193687,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,triage_2_4_8,8,0.032068174248422565,0.13272154331207275,0.10136987268924713,36,4,3,0.6666666666666666,0.03125,25,3,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,hash_budget_matched_2_4_8,2,0.029518907049180143,0.09168040193617344,0.09597800113260746,47,15,3,1.0,0.0,14,3,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,fixed_2,2,0.029518907049180143,0.09168040193617344,0.09597800113260746,47,15,3,1.0,0.0,14,3,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,fixed_4,4,0.032068174248422565,0.13272154331207275,0.10136987268924713,40,8,3,0.6666666666666666,0.03125,21,3,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,fixed_8,8,0.032068174248422565,0.13272154331207275,0.10136987268924713,36,4,3,0.6666666666666666,0.03125,25,3,32,32
olmoe,sealed,23fb6c630fb7fca3a1dfa333763683921095213d3072669a2fff8fd261b5e1b4,full_shadow,1,0.029218860841865535,0.09168040193617344,0.09597800113260746,64,32,3,1.0,0.0,0,0,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,always_low,,0.07135319804910978,0.29949095100164413,0.2891016811132431,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,triage_2_4_8,4,0.038292341560008936,0.16452564671635628,0.1345203168690204,40,8,4,0.75,0.03125,18,6,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,hash_budget_matched_2_4_8,4,0.038292341560008936,0.16452564671635628,0.1345203168690204,40,8,4,0.75,0.03125,18,6,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,fixed_2,2,0.04719792187825078,0.21355009078979492,0.2118580371141433,47,15,3,0.3333333333333333,0.0625,14,3,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,fixed_4,4,0.038292341560008936,0.16452564671635628,0.1345203168690204,40,8,4,0.75,0.03125,18,6,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,fixed_8,8,0.07135319804910978,0.29949095100164413,0.2891016811132431,36,4,3,0.0,0.09375,28,0,32,32
olmoe,sealed,0db16b1caf1950ab8ce4237eae02b82c0d01f0e862c81d49fde4e8f22b20133c,full_shadow,1,0.0439667882383219,0.18083537556231022,0.15134606957435606,64,32,3,1.0,0.0,0,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,always_low,,0.031168088271755323,0.09173989854753017,0.07656607516109942,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,triage_2_4_8,8,0.031168088271755323,0.09173989854753017,0.07656607516109942,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,hash_budget_matched_2_4_8,4,0.031168088271755323,0.09173989854753017,0.07656607516109942,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,fixed_2,2,0.031168088271755323,0.09173989854753017,0.07656607516109942,48,16,0,1.0,0.0,16,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,fixed_4,4,0.031168088271755323,0.09173989854753017,0.07656607516109942,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,fixed_8,8,0.031168088271755323,0.09173989854753017,0.07656607516109942,36,4,0,1.0,0.0,28,0,32,32
olmoe,sealed,2ca6014e8c698fcfcbac3a94c0819867f552a9fc2727e54fd6969663c6a77a66,full_shadow,1,0.031168088271755323,0.09173989854753017,0.07656607516109942,64,32,0,1.0,0.0,0,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,always_low,,0.04277512765474967,0.17078715190291405,0.17019612491130823,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,triage_2_4_8,4,0.04277512765474967,0.17078715190291405,0.17019612491130823,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,hash_budget_matched_2_4_8,4,0.04277512765474967,0.17078715190291405,0.17019612491130823,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,fixed_2,2,0.03276077439295477,0.1230848915874958,0.11623974889516825,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,fixed_4,4,0.04277512765474967,0.17078715190291405,0.17019612491130823,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,fixed_8,8,0.04277512765474967,0.17078715190291405,0.17019612491130823,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,759d317e9c11cd576209963c5c97e3ea40ce332632e44f7c3ad33122d0c0cfaf,full_shadow,1,0.03516957716419711,0.12769650667905807,0.10615041404962537,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,always_low,,0.06420084451747243,0.20581145584583282,0.15865763574838637,32,0,3,0.0,0.09375,32,0,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,triage_2_4_8,4,0.049767400213575286,0.15410644561052322,0.15414858981966972,40,8,4,0.5,0.0625,21,3,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,hash_budget_matched_2_4_8,2,0.050494526152760955,0.19367728754878044,0.1363152079284191,47,15,3,0.3333333333333333,0.0625,14,3,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,fixed_2,2,0.050494526152760955,0.19367728754878044,0.1363152079284191,47,15,3,0.3333333333333333,0.0625,14,3,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,fixed_4,4,0.049767400213575286,0.15410644561052322,0.15414858981966972,40,8,4,0.5,0.0625,21,3,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,fixed_8,8,0.06420084451747243,0.20581145584583282,0.15865763574838637,36,4,3,0.0,0.09375,28,0,32,32
olmoe,sealed,582f55bd6d7b6e5f5f156870f82a06fad71be3db5de47b5393d796ae5d3d95d3,full_shadow,1,0.03853030305322136,0.11588014289736748,0.11326949596405028,64,32,4,1.0,0.0,0,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,always_low,,0.02877589458228158,0.09994065389037132,0.06505493130534887,32,0,1,0.0,0.03125,32,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,triage_2_4_8,8,0.02877589458228158,0.09994065389037132,0.06505493130534887,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,hash_budget_matched_2_4_8,4,0.02877589458228158,0.09994065389037132,0.06505493130534887,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,fixed_2,2,0.020128643727161943,0.05311304051429033,0.05408028438687324,47,15,1,1.0,0.0,14,3,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,fixed_4,4,0.02877589458228158,0.09994065389037132,0.06505493130534887,40,8,1,0.0,0.03125,24,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,fixed_8,8,0.02877589458228158,0.09994065389037132,0.06505493130534887,36,4,1,0.0,0.03125,28,0,32,32
olmoe,sealed,d36034a958b8ecb409d9d02965fb281a4d985aa0d18452ecb8f1425e4cada50c,full_shadow,1,0.020125129222719806,0.05311304051429033,0.05408028438687324,64,32,1,1.0,0.0,0,0,32,32
olmoe,sealed,122d7e6d01024916c2f6bbacc878b227a35b7cde74143522989dba4eeead05d1,always_bf16,,0.0,0.0,0.0,32,0,0,1.0,0.0,0,0,32,0
olmoe,sealed,122d7e6d01024916c2f6bbacc878b227a35b7cde74143522989dba4eeead05d1,always_low,,0.03232256165938452,0.09365681186318398,0.09198442548513412,32,0,0,1.0,0.0,32,0,32,32
olmoe,sealed,122d7e6d01024916c2f6bbacc878b227a35b7cde74143522989dba4eeead05d1,triage_2_4_8,4,0.03232256165938452,0.09365681186318398,0.09198442548513412,40,8,0,1.0,0.0,24,0,32,32
olmoe,sealed,122d7e6d01024916c2f6bbacc878b227a35b7cde74143522989dba4eeead05d1,hash_budget_matched_2_4_8,8,0.03232256165938452,0.09365681186318398,0.09198442548513412,36,4,0,1.0,0.0,28,0,32,32
