block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
18,512,22.752000018954277,87.48800307512283,23.77600036561489,69.11999732255936
18,1,22.84800074994564,87.3280018568039,22.304000332951546,65.79200178384781
18,128,22.655999287962914,92.44800359010696,26.43200010061264,79.00799810886383
18,1024,29.08799983561039,88.67199718952179,22.943999618291855,70.20799815654755
18,32,24.70399998128414,86.43200248479843,26.559999212622643,65.98400324583054
18,64,24.800000712275505,88.28800171613693,24.86399933695793,64.51199948787689
18,16,23.135999217629433,86.81599795818329,26.528000831604004,64.41599875688553
18,4096,42.43199899792671,94.17600184679031,30.46399913728237,69.24799829721451
18,2048,36.67199984192848,88.639996945858,22.6879995316267,69.31199878454208
18,4,24.159999564290047,90.43200314044952,25.631999596953392,64.15999680757523
18,8,23.711999878287315,87.64799684286118,25.407999753952026,64.60800021886826
19,2048,34.84800085425377,88.60799670219421,23.584000766277313,71.6480016708374
19,1,24.57600086927414,83.16799998283386,24.12799932062626,66.52799993753433
19,8,24.12799932062626,86.84799820184708,24.512000381946564,64.38399851322174
19,2,24.288000538945198,84.28800106048584,22.71999977529049,66.17599725723267
19,64,22.975999861955643,86.7839977145195,24.768000468611717,64.06400352716446
19,4096,43.807998299598694,92.83199906349182,29.24799919128418,68.7360018491745
19,16,26.75200067460537,91.61599725484848,27.327999472618103,65.43999910354614
19,256,24.768000468611717,91.00800007581711,26.784000918269157,66.49599969387054
19,4,23.264000192284584,84.6719965338707,24.89599958062172,66.30399823188782
19,512,23.744000121951103,87.36000210046768,21.983999758958817,71.23199850320816
19,128,24.73600022494793,90.62399715185165,25.02400055527687,68.83200258016586
19,32,24.000000208616257,86.62399649620056,25.34399926662445,65.05600363016129
19,1024,27.904000133275986,89.9839997291565,23.552000522613525,66.91200286149979
20,2048,38.176000118255615,86.20800077915192,24.351999163627625,67.77600198984146
20,4096,41.98399931192398,93.05600076913834,30.14400042593479,68.41599941253662
20,128,25.087999179959297,88.57599645853043,25.728000327944756,70.56000083684921
20,8,23.96799996495247,90.2400016784668,26.464000344276428,66.17599725723267
20,512,23.520000278949738,91.64799749851227,22.495999932289124,67.4239993095398
20,32,24.159999564290047,84.25600081682205,25.248000398278236,66.68800115585327
20,1,24.639999493956566,83.61600339412689,21.663999184966087,63.231997191905975
20,64,22.975999861955643,92.28800237178802,27.904000133275986,66.27199798822403
20,1024,29.023999348282814,86.87999844551086,23.231999948620796,69.63200122117996
20,16,23.96799996495247,86.2400010228157,27.103999629616737,66.49599969387054
20,4,22.975999861955643,87.39200234413147,26.464000344276428,66.84800237417221
20,2,24.54400062561035,82.59200304746628,24.288000538945198,66.43199920654297
20,256,24.4159996509552,86.84799820184708,24.927999824285507,70.23999840021133
21,2,22.752000018954277,83.10399949550629,24.064000695943832,66.78400188684464
21,1,23.360000923275948,83.67999643087387,23.19999970495701,66.17599725723267
21,64,24.383999407291412,87.00799942016602,26.399999856948853,64.03200328350067
21,128,23.00800010561943,88.70399743318558,26.27200074493885,71.6480016708374
21,1024,29.791999608278275,88.22400122880936,24.09599907696247,69.43999975919724
21,4096,43.776001781225204,96.22400254011154,31.615998595952988,68.76800209283829
21,32,23.80800060927868,84.3840017914772,25.50400048494339,70.23999840021133
21,2048,35.48799827694893,88.48000317811966,22.87999913096428,72.7040022611618
21,512,25.05600079894066,87.8399983048439,22.911999374628067,67.61600077152252
21,256,22.08000048995018,97.05600142478943,26.1439997702837,68.1919977068901
21,16,24.86399933695793,89.28000181913376,26.75200067460537,64.38399851322174
21,8,25.02400055527687,87.87199854850769,24.960000067949295,67.32799857854843
21,4,23.360000923275948,88.76799792051315,25.567999109625816,64.51199948787689
22,128,24.607999250292778,93.12000125646591,24.288000538945198,68.12799721956253
22,64,24.288000538945198,86.30400151014328,26.688000187277794,69.69600170850754
22,4,24.25600029528141,85.34400165081024,25.82399919629097,64.80000168085098
22,1,21.888000890612602,83.83999764919281,23.584000766277313,67.29599833488464
22,2,24.89599958062172,82.04799890518188,22.71999977529049,66.91200286149979
22,256,25.18399991095066,87.96799927949905,25.66399984061718,68.15999746322632
22,32,23.871999233961105,89.91999924182892,26.399999856948853,65.21599739789963
22,1024,28.255999088287354,90.11200070381165,23.391999304294586,67.84000247716904
22,512,22.36800082027912,87.74399757385254,23.96799996495247,69.18399780988693
22,4096,43.776001781225204,95.39200365543365,29.08799983561039,72.22399860620499
22,16,25.34399926662445,85.88799834251404,27.03999914228916,65.11999666690826
22,2048,37.728000432252884,90.68799763917923,28.60799990594387,73.79200309515
22,8,24.000000208616257,90.27200192213058,25.087999179959297,65.15199691057205
23,16,24.159999564290047,86.68799698352814,24.064000695943832,64.7360011935234
23,4,23.423999547958374,89.40800279378891,24.191999807953835,63.680000603199005
23,64,23.871999233961105,87.61599659919739,25.536000728607178,68.00000369548798
23,2,25.02400055527687,84.70399677753448,24.000000208616257,65.8240020275116
23,1024,28.384000062942505,88.86399865150452,24.57600086927414,71.23199850320816
23,8,22.71999977529049,88.06400001049042,27.03999914228916,67.07199662923813
