global_step,forward_id,layer,arm,active_lane_count,low_lane_count,low_lanes,remote_pairs,low_pairs,low_frac,wire_bytes,high_baseline_wire_bytes,baseline_bottleneck_bytes,policy_bottleneck_bytes,baseline_step_us,codec_tiles,codec_step_us_optimistic,codec_step_us_serialized_tiles,codec_step_us,policy_step_us,max_sender_load,max_receiver_load
51,3,3,causal_no_hysteresis,32,16,0:4;0:5;0:6;0:7;1:6;1:7;2:6;2:7;3:4;3:5;3:6;3:7;6:0;6:1;6:2;6:3,46853,25542,0.5451518579386592,17637396.0,24176148.0,3708492.0,3172884.0,148.33968,806,33.42015981674194,26936.648812294006,33.42015981674194,160.33551981674196,7187.0,7141.0
52,3,4,causal_no_hysteresis,32,12,0:6;0:7;1:6;1:7;2:4;2:5;2:6;2:7;3:4;3:5;3:6;3:7,46878,18030,0.38461538461538464,19573368.0,24189048.0,3793116.0,3793116.0,151.72464,569,33.42015981674194,19016.070935726166,33.42015981674194,185.14479981674194,7351.0,6508.0
53,3,5,causal_no_hysteresis,32,14,0:6;0:7;1:4;1:5;1:6;1:7;2:6;2:7;3:6;3:7;6:0;6:1;6:2;6:3,47072,21856,0.46430999320190347,18694016.0,24289152.0,3506220.0,3094452.0,140.2488,690,33.42015981674194,23059.91027355194,33.42015981674194,157.19823981674193,6621.0,6795.0
54,3,6,causal_no_hysteresis,32,10,0:6;0:7;1:6;1:7;2:4;2:5;2:6;2:7;3:6;3:7,47135,15445,0.3276758247586719,20367740.0,24321660.0,3397344.0,3187332.0,135.89376,488,33.42015981674194,16309.037990570068,33.42015981674194,160.91343981674194,6307.0,6584.0
55,3,7,causal_no_hysteresis,32,8,0:6;0:7;1:6;1:7;2:6;2:7;3:6;3:7,47203,13365,0.28313878355189287,20935308.0,24356748.0,3547500.0,3404568.0,141.9,421,33.42015981674194,14069.887282848358,33.42015981674194,169.60287981674193,6875.0,6863.0
56,3,8,causal_no_hysteresis,32,14,0:4;0:5;0:6;0:7;1:6;1:7;2:6;2:7;3:6;3:7;6:0;6:1;6:2;6:3,46573,20705,0.44457088871234407,18731188.0,24031668.0,3505704.0,3089808.0,140.22816,653,33.42015981674194,21823.36436033249,33.42015981674194,157.01247981674194,6550.0,6794.0
57,3,9,causal_no_hysteresis,32,12,0:6;0:7;1:4;1:5;1:6;1:7;2:6;2:7;3:4;3:5;3:6;3:7,47366,19087,0.40296837393911245,19554584.0,24440856.0,3615096.0,3075876.0,144.60384,603,33.42015981674194,20152.356369495392,33.42015981674194,156.45519981674192,7006.0,6817.0
58,3,10,causal_no_hysteresis,32,12,0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:6;3:7,47200,17707,0.3751483050847458,19822208.0,24355200.0,3530472.0,3530472.0,141.21888,560,33.42015981674194,18715.28949737549,33.42015981674194,174.63903981674196,6842.0,6584.0
59,3,11,causal_no_hysteresis,32,17,0:6;1:6;2:6;3:4;3:5;3:6;3:7;4:0;4:1;4:2;4:3;5:0;6:0;6:1;6:2;6:3;7:0,47137,24765,0.5253834567325031,17982852.0,24322692.0,3624900.0,3202500.0,144.996,782,33.42015981674194,26134.5649766922,33.42015981674194,161.52015981674194,6747.0,7025.0
60,3,12,causal_no_hysteresis,32,12,0:6;0:7;1:4;1:5;1:6;1:7;2:4;2:5;2:6;2:7;3:6;3:7,47306,18699,0.3952775546442312,19622952.0,24409896.0,3675984.0,3215196.0,147.03936,591,33.42015981674194,19751.31445169449,33.42015981674194,162.02799981674195,7124.0,6847.0
61,3,13,causal_no_hysteresis,32,12,0:6;0:7;1:4;1:5;1:6;1:7;2:6;2:7;3:4;3:5;3:6;3:7,47306,17863,0.3776053777533505,19836968.0,24409896.0,3694044.0,3694044.0,147.76176,564,33.42015981674194,18848.970136642456,33.42015981674194,181.18191981674195,7159.0,6626.0
62,3,14,causal_no_hysteresis,32,11,0:6;1:6;2:4;2:5;2:6;2:7;3:6;7:0;7:1;7:2;7:3,47325,17176,0.36293713681986267,20022644.0,24419700.0,3420564.0,3358644.0,136.82256,543,33.42015981674194,18147.146780490875,33.42015981674194,167.76591981674196,6509.0,6629.0
63,3,15,causal_no_hysteresis,32,11,0:6;1:6;2:6;3:6;4:0;5:0;6:0;6:1;6:2;6:3;7:0,47515,17380,0.36577922761233295,20068460.0,24517740.0,3559368.0,3448944.0,142.37472,548,33.42015981674194,18314.247579574585,33.42015981674194,171.37791981674195,6607.0,6898.0
