block,rows,bf16_linear_us,dynamic_fp8_linear_us,prequant_fp8_mm_us,quant_only_us
10,4096,115.77600240707397,153.79199385643005,63.07200342416763,95.551997423172
10,256,28.095999732613564,92.28800237178802,22.84800074994564,67.19999760389328
11,2,24.70399998128414,86.04799956083298,25.631999596953392,64.35199826955795
11,512,39.68000039458275,92.0960009098053,22.624000906944275,68.28799843788147
11,1,24.447999894618988,84.6719965338707,27.712000533938408,65.34399837255478
11,4,26.528000831604004,84.51200276613235,25.37599951028824,65.18399715423584
11,4096,114.52800035476685,154.94400262832642,62.94400244951248,104.80000078678131
11,64,27.744000777602196,90.62399715185165,24.480000138282776,67.48799979686737
11,8,24.320000782608986,83.8719978928566,26.655999943614006,66.14399701356888
11,32,26.1439997702837,85.63199639320374,25.536000728607178,66.14399701356888
11,128,25.631999596953392,90.14400094747543,24.607999250292778,68.15999746322632
11,16,25.37599951028824,84.89599823951721,26.784000918269157,66.72000139951706
11,256,27.744000777602196,92.03200042247772,23.93599972128868,67.52000004053116
11,1024,49.40799996256828,99.35999661684036,31.039999797940254,71.3919997215271
11,2048,65.24799764156342,109.6000000834465,40.76800122857094,70.27199864387512
12,512,39.744000881910324,92.3520028591156,24.191999807953835,69.60000097751617
12,128,26.688000187277794,90.11200070381165,26.688000187277794,67.74400174617767
12,2,23.744000121951103,91.0400003194809,24.4159996509552,66.23999774456024
12,32,26.399999856948853,85.88799834251404,24.54400062561035,64.92800265550613
12,1,23.871999233961105,85.4720026254654,25.34399926662445,67.4239993095398
12,2048,65.05600363016129,107.45599865913391,42.59200021624565,71.48800045251846
12,8,23.552000522613525,91.77599847316742,25.95200017094612,64.12799656391144
12,64,26.944000273942947,92.57599711418152,26.048000901937485,67.45599955320358
12,16,26.559999212622643,89.53599631786346,24.992000311613083,63.29599767923355
12,1024,49.79199916124344,97.59999811649323,32.67199918627739,70.46400010585785
12,4096,115.10399729013443,155.7759940624237,63.4239986538887,97.4079966545105
12,4,27.83999964594841,90.08000046014786,24.447999894618988,64.96000289916992
12,256,28.831999748945236,89.59999680519104,22.52800017595291,67.391999065876
13,1024,49.536000937223434,93.53599697351456,33.40800106525421,70.43199986219406
13,16,23.552000522613525,87.48800307512283,24.70399998128414,66.94400310516357
13,2048,65.37599861621857,107.29599744081497,42.11200028657913,70.17599791288376
13,64,26.75200067460537,93.24800223112106,24.032000452280045,69.98399645090103
13,128,26.1439997702837,90.2400016784668,24.992000311613083,68.1919977068901
13,512,39.51999917626381,86.56000345945358,22.911999374628067,68.9919963479042
13,4,22.911999374628067,86.27200126647949,24.57600086927414,66.20799750089645
13,1,24.09599907696247,86.84799820184708,24.54400062561035,66.59200042486191
13,32,27.103999629616737,85.82399785518646,25.599999353289604,70.68800181150436
13,8,23.552000522613525,85.40800213813782,25.631999596953392,67.391999065876
13,2,23.360000923275948,90.7839983701706,26.27200074493885,64.2239972949028
13,4096,116.22399836778641,156.67200088500977,63.00800293684006,101.9200012087822
13,256,28.543999418616295,92.00000017881393,24.25600029528141,69.50400024652481
14,2048,67.55200028419495,110.78400164842606,43.168000876903534,70.3359991312027
14,256,25.98400041460991,87.74399757385254,23.104000836610794,69.66400146484375
14,2,23.871999233961105,88.16000074148178,25.887999683618546,64.31999802589417
14,32,25.95200017094612,88.54400366544724,27.39199995994568,66.0799965262413
14,4096,118.65600198507309,158.33599865436554,62.65600025653839,93.79199892282486
14,1,24.768000468611717,88.28800171613693,25.855999439954758,65.0240033864975
14,1024,50.175998359918594,94.65599805116653,32.32000023126602,68.70400160551071
14,512,40.32000154256821,90.27200192213058,24.09599907696247,67.391999065876
14,4,26.91200003027916,88.99199962615967,24.768000468611717,63.58399987220764
14,128,25.312000885605812,91.87199920415878,26.27200074493885,69.7920024394989
14,16,26.048000901937485,89.28000181913376,25.439999997615814,64.4799992442131
14,64,27.712000533938408,87.52000331878662,24.000000208616257,66.81600213050842
14,8,23.679999634623528,89.40800279378891,25.66399984061718,64.89600241184235
15,128,24.639999493956566,91.23200178146362,24.73600022494793,68.44799965620041
15,2048,66.20799750089645,105.05600273609161,45.08800059556961,73.05599749088287
15,4096,114.20799791812897,152.79999375343323,63.45599889755249,95.74399888515472
15,1,25.18399991095066,91.2960022687912,25.151999667286873,64.99200314283371
15,16,28.64000014960766,88.0960002541542,28.863999992609024,65.37599861621857
15,512,40.863998234272,87.42400258779526,22.5600004196167,70.27199864387512
15,2,23.679999634623528,86.97599917650223,25.280000641942024,68.31999868154526
15,4,23.135999217629433,85.91999858617783,26.176000013947487,65.8240020275116
15,8,23.64799939095974,88.3840024471283,26.367999613285065,63.61600011587143
15,1024,50.335999578237534,95.2640026807785,31.936001032590866,69.63200122117996
