layer,rank,count,mean_share,median_share,p75_share,p90_share,rank1_over_rankk_median
7,7,13463,0.05638378858566284,0.05434715002775192,0.06460072100162506,0.07583458721637726,
7,8,13463,0.04942578822374344,0.047756072133779526,0.05679594725370407,0.06630467623472214,
7,9,13463,0.04368499666452408,0.0422525517642498,0.05029699206352234,0.05940822511911392,
7,10,13463,0.038626108318567276,0.03748823702335358,0.04445718228816986,0.052344609051942825,
7,11,13463,0.034475281834602356,0.03338562697172165,0.03970225155353546,0.046647295355796814,
7,12,13463,0.031165119260549545,0.030126595869660378,0.03616483882069588,0.04278571158647537,
7,13,13463,0.02836870588362217,0.027380837127566338,0.03295530378818512,0.03878562152385712,
7,14,13463,0.025599444285035133,0.024674823507666588,0.029966358095407486,0.035551995038986206,
7,15,13463,0.023401161655783653,0.022553902119398117,0.0274544395506382,0.03275159001350403,
7,16,13463,0.02156483568251133,0.02053842321038246,0.025231722742319107,0.030192609876394272,8.6425199508667
8,1,13463,0.17635710537433624,0.16553735733032227,0.20521676540374756,0.25193989276885986,
8,2,13463,0.12340206652879715,0.11912347376346588,0.1414509415626526,0.16409514844417572,
8,3,13463,0.10009421408176422,0.09775052964687347,0.11424503475427628,0.13077858090400696,
8,4,13463,0.08474063128232956,0.08282433450222015,0.09661389887332916,0.11025223135948181,
8,5,13463,0.07374307513237,0.07214458286762238,0.08384349942207336,0.09601110965013504,
8,6,13463,0.06470706313848495,0.0629439428448677,0.07359001785516739,0.0839407742023468,
8,7,13463,0.05739531293511391,0.05619556084275246,0.06495015323162079,0.07442723214626312,
8,8,13463,0.05120689421892166,0.05006847158074379,0.05815154314041138,0.06694347411394119,
8,9,13463,0.04580685868859291,0.04461303725838661,0.052096933126449585,0.059916719794273376,
8,10,13463,0.04127071052789688,0.03998401761054993,0.04702720791101456,0.05468129366636276,
8,11,13463,0.0374082513153553,0.036318544298410416,0.04258446395397186,0.049848709255456924,
8,12,13463,0.03403874859213829,0.032948438078165054,0.038728948682546616,0.04510067403316498,
8,13,13463,0.031136589124798775,0.030083321034908295,0.035711705684661865,0.04178129881620407,
8,14,13463,0.028555413708090782,0.027498435229063034,0.03280468285083771,0.03855941444635391,
8,15,13463,0.02616886794567108,0.025244401767849922,0.030077524483203888,0.03541075810790062,
8,16,13463,0.02396819181740284,0.023220183327794075,0.027820715680718422,0.032785844057798386,7.189463138580322
9,1,13463,0.19478903710842133,0.18087369203567505,0.2315024435520172,0.2889918386936188,
9,2,13463,0.13074234127998352,0.12368765473365784,0.15235768258571625,0.1835390031337738,
9,3,13463,0.10127496719360352,0.09668707847595215,0.11685577780008316,0.141397625207901,
9,4,13463,0.0838310495018959,0.07995747029781342,0.09688766300678253,0.11619498580694199,
9,5,13463,0.07170862704515457,0.06808139383792877,0.08280957490205765,0.09979987144470215,
9,6,13463,0.06248897314071655,0.05951816216111183,0.07187169790267944,0.08669077605009079,
9,7,13463,0.05518472194671631,0.052468735724687576,0.06312127411365509,0.07655636221170425,
9,8,13463,0.04870440438389778,0.046413492411375046,0.056172966957092285,0.06686162948608398,
9,9,13463,0.043487776070833206,0.0413673035800457,0.050209641456604004,0.06056789308786392,
9,10,13463,0.03880247846245766,0.037033941596746445,0.04497844725847244,0.05318424850702286,
9,11,13463,0.03506976738572121,0.033474989235401154,0.04062014818191528,0.04905586317181587,
9,12,13463,0.031830884516239166,0.03019457310438156,0.03681989014148712,0.04448112100362778,
9,13,13463,0.02894894778728485,0.027612850069999695,0.033418528735637665,0.040368471294641495,
9,14,13463,0.02635897323489189,0.025039125233888626,0.030629701912403107,0.036876529455184937,
9,15,13463,0.02443227916955948,0.02316337265074253,0.028453368693590164,0.03451138362288475,
9,16,13463,0.022344758734107018,0.021183688193559647,0.026034561917185783,0.03156993165612221,8.447152137756348
10,1,13463,0.20486414432525635,0.18715542554855347,0.2423866093158722,0.30900487303733826,
10,2,13463,0.1322515308856964,0.1259591430425644,0.15277031064033508,0.18305683135986328,
10,3,13463,0.10281731188297272,0.09921753406524658,0.11729468405246735,0.13785356283187866,
10,4,13463,0.08476396650075912,0.0818679928779602,0.09689861536026001,0.11313698440790176,
10,5,13463,0.07119559496641159,0.06873869895935059,0.08130292594432831,0.09456129372119904,
10,6,13463,0.061512239277362823,0.05944090336561203,0.06991126388311386,0.08070755749940872,
10,7,13463,0.05369968339800835,0.051745977252721786,0.06137494742870331,0.07093305140733719,
10,8,13463,0.04717474430799484,0.04559868201613426,0.05427974835038185,0.0630698949098587,
