layer,receiver_group,rank,count,mean_share,median_share,p75_share,p90_share,full_bytes,policy_bytes,policy_byte_saving
3,1,4,7276,0.11141244322061539,0.10763590782880783,0.13217571377754211,0.15877795219421387,29802496.0,29802496.0,0.0
3,1,5,7702,0.08474408090114594,0.08211227506399155,0.10178041458129883,0.12364237010478973,31547392.0,31547392.0,0.0
3,1,6,7994,0.07049533724784851,0.06778030842542648,0.08269069343805313,0.09927590936422348,32743424.0,32743424.0,0.0
3,1,7,8098,0.05830523371696472,0.05713486298918724,0.07029245793819427,0.08394882082939148,33169408.0,33169408.0,0.0
3,1,8,7909,0.05093349516391754,0.04992467164993286,0.06153043359518051,0.07396018505096436,32395264.0,32395264.0,0.0
3,2,1,7264,0.3108478784561157,0.27993518114089966,0.3448105454444885,0.42118802666664124,29753344.0,29753344.0,0.0
3,2,2,6119,0.19026358425617218,0.18425436317920685,0.22594651579856873,0.2726258933544159,25063424.0,25063424.0,0.0
3,2,3,5079,0.14948895573616028,0.14397010207176208,0.17467674612998962,0.2066403329372406,20803584.0,20803584.0,0.0
3,2,4,5300,0.1198614165186882,0.1127166822552681,0.14064249396324158,0.17239497601985931,21708800.0,21708800.0,0.0
3,2,5,4800,0.09048005193471909,0.08807232230901718,0.10861610621213913,0.1348145306110382,19660800.0,19660800.0,0.0
3,2,6,4222,0.0774981677532196,0.07246466726064682,0.08834176510572433,0.10934863239526749,17293312.0,17293312.0,0.0
3,2,7,4061,0.06503421068191528,0.06107906252145767,0.07449761778116226,0.08987127989530563,16633856.0,16633856.0,0.0
3,2,8,3991,0.05613773688673973,0.05388255789875984,0.06479620933532715,0.07689682394266129,16347136.0,16347136.0,0.0
3,3,1,5388,0.30667081475257874,0.2815563678741455,0.3583352267742157,0.47427934408187866,22069248.0,22069248.0,0.0
3,3,2,5599,0.17644669115543365,0.17438684403896332,0.21012639999389648,0.25224682688713074,22933504.0,22933504.0,0.0
3,3,3,5958,0.14173394441604614,0.13869784772396088,0.16559259593486786,0.19408227503299713,24403968.0,24403968.0,0.0
3,3,4,6382,0.10377244651317596,0.10569068789482117,0.12831151485443115,0.14990948140621185,26140672.0,26140672.0,0.0
3,3,5,6394,0.0838579535484314,0.08241056650876999,0.1008259579539299,0.11946947127580643,26189824.0,26189824.0,0.0
3,3,6,6414,0.06508669257164001,0.0645403265953064,0.08159641921520233,0.09719281643629074,26271744.0,26271744.0,0.0
3,3,7,6532,0.05524488911032677,0.05296805873513222,0.06741736084222794,0.08137080818414688,26755072.0,26755072.0,0.0
3,3,8,6618,0.04925856739282608,0.046586304903030396,0.05911887064576149,0.07218141108751297,27107328.0,27107328.0,0.0
4,0,1,7417,0.30359625816345215,0.24661612510681152,0.3182551860809326,0.4304722249507904,30380032.0,30380032.0,0.0
4,0,2,6211,0.16538119316101074,0.16467975080013275,0.2010129988193512,0.24086688458919525,25440256.0,25440256.0,0.0
4,0,3,5593,0.12396959215402603,0.12515823543071747,0.15340617299079895,0.1835007220506668,22908928.0,22908928.0,0.0
4,0,4,5309,0.10737976431846619,0.1033049151301384,0.12487137317657471,0.14937418699264526,21745664.0,21745664.0,0.0
4,0,5,5501,0.08787395060062408,0.08476144820451736,0.102055624127388,0.12044813483953476,22532096.0,22532096.0,0.0
4,0,6,5907,0.07134629786014557,0.06985490769147873,0.0851827934384346,0.1007891595363617,24195072.0,24195072.0,0.0
4,0,7,5806,0.06265772134065628,0.06079841032624245,0.07371312379837036,0.08733141422271729,23781376.0,23781376.0,0.0
4,0,8,6393,0.0534696988761425,0.05235075578093529,0.06418018043041229,0.07667528092861176,26185728.0,26185728.0,0.0
4,1,1,5185,0.27990084886550903,0.24379943311214447,0.2963452637195587,0.358816534280777,21237760.0,21237760.0,0.0
4,1,2,5390,0.17636695504188538,0.17826572060585022,0.2110152244567871,0.24553823471069336,22077440.0,22077440.0,0.0
4,1,3,5251,0.14288747310638428,0.14309407770633698,0.17003236711025238,0.19701071083545685,21508096.0,21508096.0,0.0
4,1,4,5232,0.11962762475013733,0.11655569076538086,0.13985726237297058,0.1622300148010254,21430272.0,21430272.0,0.0
4,1,5,5535,0.09089776128530502,0.09256408363580704,0.11174672842025757,0.13184674084186554,22671360.0,22671360.0,0.0
4,1,6,5164,0.07822709530591965,0.07740726321935654,0.09362495690584183,0.11107771843671799,21151744.0,21151744.0,0.0
4,1,7,4994,0.0669671967625618,0.06680448353290558,0.08098576217889786,0.09535671025514603,20455424.0,20455424.0,0.0
4,1,8,4960,0.05804147571325302,0.05751833692193031,0.07137066125869751,0.08414606750011444,20316160.0,20316160.0,0.0
4,2,1,6934,0.26067665219306946,0.2515237033367157,0.30908384919166565,0.3607464134693146,28401664.0,28401664.0,0.0
4,2,2,6984,0.18674476444721222,0.18032468855381012,0.21493272483348846,0.2532021105289459,28606464.0,28606464.0,0.0
4,2,3,7245,0.1453186720609665,0.140144944190979,0.16868726909160614,0.20126883685588837,29675520.0,29675520.0,0.0
4,2,4,7839,0.11081478744745255,0.11048319190740585,0.13374513387680054,0.15996260941028595,32108544.0,32108544.0,0.0
4,2,5,7796,0.09493765234947205,0.09082683175802231,0.11016154289245605,0.13139474391937256,31932416.0,31932416.0,0.0
4,2,6,8173,0.07886762171983719,0.07597383856773376,0.09172958880662918,0.10891230404376984,33476608.0,33476608.0,0.0
4,2,7,8547,0.06690535694360733,0.06512539088726044,0.07930496335029602,0.09375543147325516,35008512.0,35008512.0,0.0
4,2,8,8319,0.05913408845663071,0.05733627453446388,0.07020033895969391,0.08366640657186508,34074624.0,34074624.0,0.0
4,3,1,4699,0.2307596504688263,0.2206907570362091,0.263912558555603,0.31027287244796753,19247104.0,19247104.0,0.0
4,3,2,5650,0.1858697384595871,0.17922772467136383,0.21220719814300537,0.24642424285411835,23142400.0,23142400.0,0.0
4,3,3,6146,0.15183889865875244,0.14614970982074738,0.177045077085495,0.20587009191513062,25174016.0,25174016.0,0.0
4,3,4,5855,0.11922775954008102,0.11790058761835098,0.14438360929489136,0.1716076135635376,23982080.0,23982080.0,0.0
4,3,5,5403,0.09555552154779434,0.09357372671365738,0.11714053153991699,0.1415214091539383,22130688.0,22130688.0,0.0
4,3,6,4991,0.07910352945327759,0.07686495035886765,0.09570236504077911,0.11708005517721176,20443136.0,20443136.0,0.0
