sample_id,char_count,token_count_input,unique_token_ratio,token_id_entropy,adjacent_repeat_rate,early_route_top1_weight_mean,early_route_top1_weight_std,early_route_top1_top2_margin_mean,early_route_tail_mass_mean,early_route_routing_entropy_mean,early_route_rank1_hhi_mean,early_route_active_expert_fraction_mean,early_route_same_id_adjacent_layer_rate,full_route_top1_weight_mean,full_route_top1_weight_std,full_route_top1_top2_margin_mean,full_route_tail_mass_mean,full_route_routing_entropy_mean,full_route_rank1_hhi_mean,full_route_active_expert_fraction_mean,full_route_same_id_adjacent_layer_rate,full_mean_nll,full_sample_ppl,label_token_count,label_kl_sum,label_mean_token_kl
62,8927.0,128.0,0.640625,4.227530037785254,0.0,0.19909286499023438,0.08846666663885117,0.07163834571838379,0.25978702306747437,0.910792350769043,0.166015625,0.998046875,0.029166666666666667,0.19449663162231445,0.07574177533388138,0.06597179174423218,0.2603371739387512,0.9146727323532104,0.12557220458984375,1.0,0.019791666666666666,2.7700493279404528,15.95942123575813,127,1.0017718076705933,0.00788796698953223
63,25247.0,128.0,0.625,4.142043958668961,0.0,0.19409465789794922,0.08962945640087128,0.07228970527648926,0.2749190330505371,0.9191550612449646,0.14208984375,0.994140625,0.027083333333333334,0.1874103546142578,0.07341702282428741,0.06188291311264038,0.2701612710952759,0.9212692975997925,0.11678314208984375,1.0,0.023958333333333335,2.9262233944389764,18.657037008978236,127,1.1644176244735718,0.009168642712390328
64,20719.0,128.0,0.6875,4.313076990754995,0.0,0.19692134857177734,0.08642514050006866,0.06911778450012207,0.26354438066482544,0.9128009676933289,0.1280517578125,1.0,0.03125,0.19561767578125,0.07481137663125992,0.06732267141342163,0.25967299938201904,0.9140529036521912,0.09716796875,1.0,0.030729166666666665,2.4709998904250736,11.83427391495257,127,0.937353789806366,0.00738073850241233
65,33504.0,128.0,0.6484375,4.221679900157508,0.0,0.22216796875,0.09832898527383804,0.08882880210876465,0.23990261554718018,0.8911877870559692,0.1566162109375,0.990234375,0.022916666666666665,0.19826102256774902,0.07576150447130203,0.06809180974960327,0.25621628761291504,0.9112309217453003,0.11927032470703125,1.0,0.021354166666666667,2.566842146745817,13.024629562628494,127,1.0458983182907104,0.008235419829060711
66,25875.0,128.0,0.6875,4.248460919937424,0.0,0.22892379760742188,0.10255685448646545,0.09538054466247559,0.2423604130744934,0.8885257244110107,0.1754150390625,0.994140625,0.020833333333333332,0.20747685432434082,0.08506044000387192,0.07588976621627808,0.2515493631362915,0.9041576385498047,0.14737701416015625,1.0,0.024479166666666666,2.6754078301857778,14.518269620972786,127,1.2715466022491455,0.010012177970465712
67,18243.0,128.0,0.6484375,4.264109187996161,0.0,0.1916046142578125,0.08887414634227753,0.06816697120666504,0.26513350009918213,0.9170278906822205,0.144287109375,1.0,0.03958333333333333,0.18701624870300293,0.06871915608644485,0.06049400568008423,0.260670006275177,0.9190523028373718,0.10112762451171875,1.0,0.03177083333333333,3.1218475582092764,22.68825882299399,127,1.0118180513381958,0.007967071270379494
68,43373.0,128.0,0.6484375,4.162358315099319,0.0,0.2063741683959961,0.09895015507936478,0.07967686653137207,0.2613565921783447,0.9069169759750366,0.20166015625,0.982421875,0.025,0.1976938247680664,0.08187812566757202,0.072010338306427,0.265519917011261,0.9153181314468384,0.13173675537109375,1.0,0.0265625,3.008295254444513,20.25284453283042,127,1.0687026977539062,0.008414981872078002
69,9493.0,128.0,0.6015625,4.116922736597285,0.0,0.1950674057006836,0.08469444513320923,0.07008051872253418,0.2686040997505188,0.9164230227470398,0.1134033203125,1.0,0.029166666666666667,0.18983030319213867,0.0747779831290245,0.06481629610061646,0.2709231376647949,0.9208774566650391,0.0923919677734375,1.0,0.028125,2.676320714274729,14.531529169603536,127,1.11275315284729,0.00876183584919126
70,10355.0,128.0,0.6796875,4.310297294123622,0.0,0.20515060424804688,0.08923863619565964,0.07473635673522949,0.25472867488861084,0.90544593334198,0.14697265625,0.994140625,0.022916666666666665,0.19605660438537598,0.07707460224628448,0.06897968053817749,0.26366856694221497,0.9149512052536011,0.1155548095703125,1.0,0.027604166666666666,2.809423251414862,16.60034123397645,127,1.084051489830017,0.00853583850259856
71,31197.0,128.0,0.6484375,4.242573362786106,0.0,0.1946392059326172,0.08655010908842087,0.06674695014953613,0.266374409198761,0.9140708446502686,0.1229248046875,1.0,0.04375,0.18989038467407227,0.07236844301223755,0.06245523691177368,0.26617300510406494,0.9187144041061401,0.09824371337890625,1.0,0.03229166666666667,2.973289669968012,19.556147164374266,127,1.2157520055770874,0.009572850437614862
