strategy,sample_id,token_count,nll_sum,mean_nll,sample_ppl,kl_sum,mean_token_kl
block_qerr16_f492_int4,170,127,360.0044250488281,2.834680512195497,17.024960164269263,0.8958502411842346,0.007053938906962477
block_qerr16_f492_int4,171,127,440.7921142578125,3.4708040492741143,32.16259236009844,1.0941929817199707,0.008615692769448588
block_qerr16_f492_int4,172,127,369.1729736328125,2.906873808132382,18.299501300410864,1.004004955291748,0.007905550829068882
block_qerr16_f492_int4,173,127,312.6141662597656,2.461528868187131,11.722720340590064,1.2304120063781738,0.00968828351478877
block_qerr16_f492_int4,174,127,366.61346435546875,2.8867201917753444,17.93439166930546,0.9086506962776184,0.007154729891949751
block_qerr16_f492_int4,175,127,352.54681396484375,2.7759591650775097,16.05401806667004,1.213155746459961,0.009552407452440638
block_qerr16_f492_int4,176,127,295.50860595703125,2.326839416984498,10.245508526203611,0.9780398011207581,0.007701100796226441
block_qerr16_f492_int4,177,127,323.35552978515625,2.546106533741388,12.757336702307347,0.8954878449440002,0.007051085393259844
block_qerr16_f492_int4,178,127,245.7271728515625,1.9348596287524606,6.923072186888998,1.2685437202453613,0.009988533230278436
block_qerr16_f492_int4,179,127,329.7495422363281,2.5964530884750245,13.416067938180449,0.9437772631645203,0.0074313170327914985
block_qerr16_f492_int4,180,127,307.226806640625,2.419108713705709,11.23584050008636,0.9264901876449585,0.007295198327913059
block_qerr16_f492_int4,181,127,329.6769104003906,2.5958811842550444,13.408397425919299,0.942003071308136,0.007417347018174299
block_qerr16_f492_int4,182,127,287.0072937011719,2.2598999504029282,9.582130430515928,1.1071683168411255,0.008717860762528546
block_qerr16_f492_int4,183,127,387.9721984863281,3.054899200679749,21.21904655364134,1.3201724290847778,0.010395058496730534
block_reserr16_residual_int4,160,127,284.6781005859375,2.241559847133366,9.407994881833902,1.9778459072113037,0.015573589820561446
block_reserr16_residual_int4,161,127,351.6536865234375,2.768926665538878,15.941514247218013,2.0731799602508545,0.01632425165551854
block_reserr16_residual_int4,162,127,358.3245849609375,2.8214534248892718,16.801252293136418,2.139569044113159,0.01684700034734771
block_reserr16_residual_int4,163,127,315.1749572753906,2.4816925769715796,11.961493041436249,2.1650092601776123,0.017047317009272537
block_reserr16_residual_int4,164,127,281.20556640625,2.214217058316929,9.154239069768243,2.232694625854492,0.01758027264452356
block_reserr16_residual_int4,165,127,371.00042724609375,2.9212632066621556,18.564723736905265,1.980655550956726,0.015595712999659261
block_reserr16_residual_int4,166,127,368.05908203125,2.8981030081200787,18.139701843126563,2.246845245361328,0.01769169484536479
block_reserr16_residual_int4,167,127,284.8948669433594,2.2432666688453495,9.424066363439646,1.8820605278015137,0.014819374234657588
block_reserr16_residual_int4,168,127,280.0172119140625,2.204859936331201,9.068981244110065,1.972125768661499,0.015528549359539363
block_reserr16_residual_int4,169,127,302.1107177734375,2.378824549397146,10.792209695903571,2.194704294204712,0.017281136174840252
block_reserr16_residual_int4,170,127,363.0899353027344,2.8589758685254676,17.443653191345607,1.7269984483718872,0.0135984129793062
block_reserr16_residual_int4,171,127,440.3296813964844,3.4671628456416093,32.04569476509572,2.508986473083496,0.01975579900065745
block_reserr16_residual_int4,172,127,370.4658203125,2.9170537032480315,18.48673972109872,2.1387932300567627,0.0168408915752501
block_reserr16_residual_int4,173,127,315.7770690917969,2.4864336148960384,12.018337578154435,1.9628727436065674,0.0154556908945399
block_reserr16_residual_int4,174,127,365.516845703125,2.8780853992372046,17.780198588621744,1.9938122034072876,0.015699308688246358
block_reserr16_residual_int4,175,127,352.49688720703125,2.775566041000246,16.047708086015128,2.284139394760132,0.017985349565040408
block_reserr16_residual_int4,176,127,292.94952392578125,2.306689164769931,10.041125050113774,2.062396764755249,0.016239344604372038
block_reserr16_residual_int4,177,127,325.0509338378906,2.559456171951895,12.928784367792176,1.9649970531463623,0.01547241774130994
block_reserr16_residual_int4,178,127,247.35873413085938,1.9477065679595227,7.012586234019054,2.261518955230713,0.01780723586795837
block_reserr16_residual_int4,179,127,333.0810546875,2.622685469980315,13.772660032085334,2.0992989540100098,0.016529913023700864
block_reserr16_residual_int4,180,127,308.6485900878906,2.4303038589597685,11.362334102531847,2.0273568630218506,0.015963439866313784
block_reserr16_residual_int4,181,127,332.5912780761719,2.6188289612297,13.719647934663708,1.9617689847946167,0.015446999880272573
block_reserr16_residual_int4,182,127,291.67352294921875,2.2966419129859745,9.940744457512595,2.1429049968719482,0.016873267691905103
block_reserr16_residual_int4,183,127,397.3447265625,3.1286986343503935,22.844231491938334,2.263655185699463,0.01782405658031073
uniform_mxfp4,160,127,292.77154541015625,2.3052877591350884,10.027063216356296,11.303619384765625,0.08900487704539863
uniform_mxfp4,161,127,370.33087158203125,2.9159911148191435,18.467106358322596,10.504976272583008,0.08271634860301581
uniform_mxfp4,162,127,376.4447326660156,2.9641317532757134,19.377871162169697,13.120795249938965,0.10331334842471626
uniform_mxfp4,163,127,317.4095764160156,2.4992880032757134,12.173823152069781,12.956086158752441,0.10201642644686962
uniform_mxfp4,164,127,289.6612854003906,2.2807975228377213,9.78448064545231,12.994226455688477,0.10231674374557856
uniform_mxfp4,165,127,378.7266845703125,2.9820998785063977,19.72920210478423,10.425042152404785,0.08208694608192744
uniform_mxfp4,166,127,372.5220947265625,2.933244840366634,18.78849736631218,11.348308563232422,0.08935676034041277
uniform_mxfp4,167,127,298.2761535644531,2.348631130428765,10.471226166864032,11.124744415283203,0.08759641271876538
uniform_mxfp4,168,127,288.0789489746094,2.268338180902436,9.663328759069783,10.69693374633789,0.0842278247743141
uniform_mxfp4,169,127,312.5104064941406,2.4607118621585875,11.713146718786769,10.490034103393555,0.0825986937275083
uniform_mxfp4,170,127,376.1842956542969,2.96208106814407,19.338173967030034,9.55007266998291,0.07519742259829063
uniform_mxfp4,171,127,441.521728515625,3.476549043430118,32.34789804562242,10.117815017700195,0.07966783478504091
uniform_mxfp4,172,127,380.6437683105469,2.997195026067298,20.02927645715168,11.521544456481934,0.09072082249198372
uniform_mxfp4,173,127,323.3896789550781,2.5463754248431347,12.760767497863112,10.980833053588867,0.08646325239046353
uniform_mxfp4,174,127,383.5121765136719,3.019780917430487,20.486802891084245,10.007099151611328,0.07879605631190022
uniform_mxfp4,175,127,366.42315673828125,2.88522170660064,17.90753737467786,13.180292129516602,0.1037818277914693
uniform_mxfp4,176,127,305.6810302734375,2.4069372462475394,11.099912731357742,10.6778564453125,0.08407760980561024
uniform_mxfp4,177,127,338.5048522949219,2.6653925377552903,14.373590615753656,9.79755973815918,0.07714613967054472
